时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
2019-11-24,日,1479725.00000000,704928.00000000,266489.00000000,97666.00000000,31891.00000000,378751.00000000,MWh
2019-11-25,日,1508173.00000000,735276.00000000,243372.00000000,96626.00000000,33497.00000000,399402.00000000,MWh
2019-11-26,日,1507382.00000000,719739.00000000,256900.00000000,99397.00000000,33699.00000000,397647.00000000,MWh
2019-11-27,日,1577574.00000000,769095.00000000,256727.00000000,99167.00000000,33814.00000000,418771.00000000,MWh
2019-11-28,日,1521438.00000000,723294.00000000,254033.00000000,98235.00000000,31752.00000000,414124.00000000,MWh
2019-11-29,日,1543287.00000000,748648.00000000,266161.00000000,97835.00000000,30878.00000000,399765.00000000,MWh
2019-11-30,日,1499029.00000000,703013.00000000,245071.00000000,103483.00000000,31935.00000000,415527.00000000,MWh
2019-12-01,日,1369637.00000000,599981.00000000,222893.00000000,106436.00000000,33071.00000000,407256.00000000,MWh
2019-12-02,日,1433114.00000000,635012.00000000,224914.00000000,113243.00000000,32993.00000000,426952.00000000,MWh
2019-12-03,日,1495896.00000000,679413.00000000,230455.00000000,114082.00000000,32639.00000000,439307.00000000,MWh
2019-12-04,日,1499455.00000000,689304.00000000,222024.00000000,113525.00000000,32052.00000000,442550.00000000,MWh
2019-12-05,日,1528882.00000000,730648.00000000,212333.00000000,116054.00000000,35050.00000000,434797.00000000,MWh
2019-12-06,日,1522426.00000000,711075.00000000,217391.00000000,114808.00000000,32876.00000000,446276.00000000,MWh
2019-12-07,日,1547022.00000000,731216.00000000,232351.00000000,114391.00000000,32622.00000000,436442.00000000,MWh
2019-12-08,日,1515240.00000000,681563.00000000,240146.00000000,118262.00000000,34528.00000000,440741.00000000,MWh
2019-12-09,日,1579972.00000000,728861.00000000,250641.00000000,120160.00000000,36313.00000000,443997.00000000,MWh
2019-12-10,日,1587896.00000000,733105.00000000,247612.00000000,129477.00000000,38716.00000000,438986.00000000,MWh
2019-12-11,日,1619760.00000000,766531.00000000,244451.00000000,134232.00000000,39005.00000000,435541.00000000,MWh
