时间,时间维度,南方电网,广东,广西,云南,海南,贵州,天生桥及龙滩,指标单位
2021-12-04,日,742099.00000000,23212.00000000,77933.00000000,533116.00000000,2639.00000000,58219.00000000,46980.00000000,MWh
2021-12-05,日,710505.00000000,23356.00000000,74701.00000000,511383.00000000,3098.00000000,53801.00000000,44166.00000000,MWh
2021-12-06,日,747375.00000000,22962.00000000,79932.00000000,536426.00000000,2271.00000000,53538.00000000,52246.00000000,MWh
2021-12-07,日,697706.00000000,22031.00000000,82099.00000000,475666.00000000,2254.00000000,58294.00000000,57362.00000000,MWh
2021-12-08,日,691603.00000000,22152.00000000,78924.00000000,465994.00000000,2023.00000000,66795.00000000,55715.00000000,MWh
2021-12-09,日,678912.00000000,21862.00000000,80258.00000000,464039.00000000,3504.00000000,53759.00000000,55490.00000000,MWh
2021-12-10,日,634750.00000000,21485.00000000,75212.00000000,429485.00000000,3201.00000000,49891.00000000,55476.00000000,MWh
2021-12-11,日,696938.00000000,21707.00000000,79647.00000000,481515.00000000,3190.00000000,50890.00000000,59989.00000000,MWh
2021-12-12,日,704089.00000000,20762.00000000,77030.00000000,492613.00000000,3797.00000000,50271.00000000,59616.00000000,MWh
2021-12-13,日,687545.00000000,20972.00000000,82549.00000000,465507.00000000,3937.00000000,50978.00000000,63602.00000000,MWh
2021-12-14,日,622170.00000000,21952.00000000,82291.00000000,401846.00000000,4199.00000000,49799.00000000,62083.00000000,MWh
2021-12-15,日,611091.00000000,19744.00000000,80739.00000000,409606.00000000,4723.00000000,51253.00000000,45026.00000000,MWh
2021-12-16,日,663384.00000000,20425.00000000,79160.00000000,458187.00000000,4691.00000000,52415.00000000,48506.00000000,MWh
2021-12-17,日,710507.00000000,22593.00000000,79033.00000000,501679.00000000,5341.00000000,55043.00000000,46818.00000000,MWh
2021-12-18,日,700164.00000000,20269.00000000,76507.00000000,495566.00000000,5258.00000000,56253.00000000,46311.00000000,MWh
2021-12-19,日,697442.00000000,19192.00000000,82333.00000000,488678.00000000,5449.00000000,54227.00000000,47563.00000000,MWh
2021-12-20,日,719890.00000000,20971.00000000,75731.00000000,507669.00000000,4951.00000000,60927.00000000,49641.00000000,MWh
2021-12-21,日,717724.00000000,27857.00000000,76236.00000000,513876.00000000,3317.00000000,51740.00000000,44698.00000000,MWh
2021-12-22,日,672511.00000000,28331.00000000,77920.00000000,463670.00000000,2703.00000000,53575.00000000,46312.00000000,MWh
2021-12-23,日,680425.00000000,23140.00000000,74266.00000000,479913.00000000,3358.00000000,53970.00000000,45778.00000000,MWh
2021-12-24,日,657349.00000000,24225.00000000,85724.00000000,469584.00000000,3141.00000000,55361.00000000,19314.00000000,MWh
2021-12-25,日,668108.00000000,23224.00000000,73135.00000000,474391.00000000,2766.00000000,51069.00000000,43523.00000000,MWh
2021-12-26,日,659540.00000000,22071.00000000,72339.00000000,458537.00000000,3067.00000000,59944.00000000,43582.00000000,MWh
2021-12-27,日,708093.00000000,20465.00000000,86050.00000000,475240.00000000,2723.00000000,60503.00000000,63112.00000000,MWh
2021-12-28,日,726189.00000000,19769.00000000,95475.00000000,498376.00000000,3067.00000000,55904.00000000,53598.00000000,MWh
2021-12-29,日,719736.00000000,18703.00000000,77668.00000000,513976.00000000,2881.00000000,60323.00000000,46185.00000000,MWh
2021-12-30,日,699796.00000000,23553.00000000,77774.00000000,482526.00000000,3109.00000000,71567.00000000,41267.00000000,MWh
2021-12-31,日,626939.00000000,25219.00000000,68822.00000000,436924.00000000,2538.00000000,52677.00000000,40759.00000000,MWh
2022-01-01,日,631639.00000000,24282.00000000,71400.00000000,444123.00000000,1913.00000000,55389.00000000,34532.00000000,MWh
2022-01-02,日,654492.00000000,22971.00000000,76437.00000000,448654.00000000,1854.00000000,69078.00000000,35498.00000000,MWh
2022-01-03,日,643131.00000000,22983.00000000,64696.00000000,456674.00000000,1825.00000000,60335.00000000,36618.00000000,MWh
2022-01-04,日,647777.00000000,22758.00000000,68920.00000000,444022.00000000,3146.00000000,61677.00000000,47254.00000000,MWh
2022-01-05,日,704868.00000000,22496.00000000,75717.00000000,482964.00000000,3057.00000000,69790.00000000,50844.00000000,MWh
2022-01-06,日,778582.00000000,21768.00000000,77232.00000000,522276.00000000,2398.00000000,102286.00000000,52622.00000000,MWh
2022-01-07,日,749570.00000000,20555.00000000,79242.00000000,476544.00000000,2889.00000000,118540.00000000,51800.00000000,MWh
2022-01-08,日,751171.00000000,17894.00000000,76759.00000000,498707.00000000,2570.00000000,107422.00000000,47819.00000000,MWh
2022-01-09,日,750260.00000000,19080.00000000,83647.00000000,505947.00000000,2607.00000000,83735.00000000,55244.00000000,MWh
2022-01-10,日,765234.00000000,19144.00000000,81385.00000000,507465.00000000,2750.00000000,96376.00000000,58114.00000000,MWh
2022-01-11,日,750642.00000000,20840.00000000,81874.00000000,522014.00000000,2525.00000000,79287.00000000,44102.00000000,MWh
2022-01-12,日,750875.00000000,18343.00000000,88928.00000000,501283.00000000,2290.00000000,95705.00000000,44326.00000000,MWh
2022-01-13,日,751877.00000000,19545.00000000,81848.00000000,519048.00000000,2864.00000000,86404.00000000,42168.00000000,MWh
2022-01-14,日,707263.00000000,19556.00000000,87689.00000000,485668.00000000,2325.00000000,69833.00000000,42192.00000000,MWh
2022-01-15,日,765026.00000000,22777.00000000,78229.00000000,517042.00000000,2410.00000000,99235.00000000,45333.00000000,MWh
2022-01-16,日,818369.00000000,22082.00000000,81547.00000000,552551.00000000,2367.00000000,116746.00000000,43076.00000000,MWh
2022-01-17,日,854830.00000000,23945.00000000,84386.00000000,585635.00000000,2365.00000000,103078.00000000,55421.00000000,MWh
2022-01-18,日,845670.00000000,24271.00000000,86638.00000000,566956.00000000,2060.00000000,114332.00000000,51413.00000000,MWh
2022-01-19,日,835022.00000000,23464.00000000,88133.00000000,572279.00000000,1936.00000000,98257.00000000,50953.00000000,MWh
2022-01-20,日,751774.00000000,21826.00000000,93774.00000000,507256.00000000,2245.00000000,76350.00000000,50323.00000000,MWh
2022-01-21,日,764490.00000000,21595.00000000,89449.00000000,519379.00000000,2073.00000000,79090.00000000,52904.00000000,MWh
2022-01-22,日,696094.00000000,19296.00000000,82550.00000000,482967.00000000,2515.00000000,66561.00000000,42205.00000000,MWh
2022-01-23,日,732995.00000000,22225.00000000,84519.00000000,490254.00000000,2856.00000000,82259.00000000,50882.00000000,MWh
2022-01-24,日,797880.00000000,23131.00000000,105935.00000000,510360.00000000,2618.00000000,104354.00000000,51482.00000000,MWh
2022-01-25,日,762522.00000000,23269.00000000,110058.00000000,486784.00000000,3068.00000000,92688.00000000,46655.00000000,MWh
2022-01-26,日,673469.00000000,23884.00000000,101899.00000000,435960.00000000,2883.00000000,70236.00000000,38607.00000000,MWh
2022-01-27,日,745387.00000000,25644.00000000,97675.00000000,459040.00000000,4617.00000000,106951.00000000,51460.00000000,MWh
2022-01-28,日,755984.00000000,25610.00000000,110064.00000000,444180.00000000,3740.00000000,126276.00000000,46114.00000000,MWh
2022-01-29,日,766847.00000000,25687.00000000,103380.00000000,452161.00000000,3210.00000000,134076.00000000,48333.00000000,MWh
2022-01-30,日,762047.00000000,26029.00000000,91741.00000000,464001.00000000,3139.00000000,129179.00000000,47958.00000000,MWh
2022-01-31,日,850820.00000000,24813.00000000,102731.00000000,517351.00000000,2538.00000000,161701.00000000,41686.00000000,MWh
2022-02-01,日,692107.00000000,29963.00000000,98874.00000000,404846.00000000,2452.00000000,128595.00000000,27377.00000000,MWh
2022-02-02,日,733390.00000000,41638.00000000,94196.00000000,434844.00000000,2620.00000000,131391.00000000,28701.00000000,MWh
2022-02-03,日,760785.00000000,59389.00000000,103066.00000000,423061.00000000,2351.00000000,132563.00000000,40355.00000000,MWh
2022-02-04,日,771789.00000000,58073.00000000,96617.00000000,438311.00000000,3351.00000000,133775.00000000,41662.00000000,MWh
2022-02-05,日,722982.00000000,48117.00000000,102702.00000000,420802.00000000,3263.00000000,108510.00000000,39588.00000000,MWh
2022-02-06,日,728418.00000000,36159.00000000,102724.00000000,421568.00000000,3318.00000000,123780.00000000,40869.00000000,MWh
2022-02-07,日,728235.00000000,42809.00000000,98621.00000000,428297.00000000,3267.00000000,114545.00000000,40696.00000000,MWh
2022-02-08,日,789712.00000000,52051.00000000,122756.00000000,413003.00000000,2068.00000000,154799.00000000,45035.00000000,MWh
2022-02-09,日,784292.00000000,58537.00000000,130165.00000000,414238.00000000,2324.00000000,129773.00000000,49255.00000000,MWh
2022-02-10,日,755409.00000000,54079.00000000,128880.00000000,394082.00000000,1883.00000000,123613.00000000,52872.00000000,MWh
2022-02-11,日,780995.00000000,49011.00000000,119211.00000000,417838.00000000,2172.00000000,137576.00000000,55187.00000000,MWh
2022-02-12,日,808497.00000000,46582.00000000,118505.00000000,440650.00000000,1762.00000000,139372.00000000,61626.00000000,MWh
2022-02-13,日,854410.00000000,43232.00000000,123539.00000000,498923.00000000,1697.00000000,124137.00000000,62882.00000000,MWh
2022-02-14,日,802321.00000000,46415.00000000,123137.00000000,467486.00000000,1537.00000000,100272.00000000,63474.00000000,MWh
2022-02-15,日,755779.00000000,44714.00000000,124224.00000000,412700.00000000,1626.00000000,104214.00000000,68301.00000000,MWh
2022-02-16,日,728871.00000000,45351.00000000,125846.00000000,399041.00000000,1644.00000000,85757.00000000,71232.00000000,MWh
2022-02-17,日,781182.00000000,49616.00000000,129443.00000000,407333.00000000,1606.00000000,121947.00000000,71237.00000000,MWh
2022-02-18,日,851897.00000000,57370.00000000,136672.00000000,440037.00000000,1701.00000000,145064.00000000,71053.00000000,MWh
2022-02-19,日,932361.00000000,83911.00000000,134150.00000000,480081.00000000,1619.00000000,155316.00000000,77284.00000000,MWh
2022-02-20,日,1002619.00000000,111862.00000000,133368.00000000,519905.00000000,2047.00000000,158041.00000000,77396.00000000,MWh
2022-02-21,日,1058390.00000000,120962.00000000,130107.00000000,560647.00000000,2732.00000000,171667.00000000,72275.00000000,MWh
2022-02-22,日,1067066.00000000,115306.00000000,128084.00000000,580881.00000000,2737.00000000,173226.00000000,66832.00000000,MWh
2022-02-23,日,1001855.00000000,105480.00000000,130000.00000000,555625.00000000,2898.00000000,149438.00000000,58414.00000000,MWh
2022-02-24,日,1016170.00000000,94486.00000000,131305.00000000,564418.00000000,1812.00000000,164724.00000000,59425.00000000,MWh
2022-02-25,日,950046.00000000,85389.00000000,132464.00000000,510191.00000000,1706.00000000,153061.00000000,67235.00000000,MWh
2022-02-26,日,901299.00000000,79497.00000000,129330.00000000,486929.00000000,1644.00000000,145538.00000000,58361.00000000,MWh
2022-02-27,日,797648.00000000,73671.00000000,126111.00000000,445698.00000000,1574.00000000,80810.00000000,69784.00000000,MWh
2022-02-28,日,798103.00000000,70047.00000000,125151.00000000,453361.00000000,2001.00000000,76426.00000000,71117.00000000,MWh
2022-03-01,日,916100.00000000,64410.00000000,137342.00000000,539202.00000000,1723.00000000,92407.00000000,81016.00000000,MWh
2022-03-02,日,891458.00000000,51441.00000000,137250.00000000,527888.00000000,2271.00000000,81122.00000000,91486.00000000,MWh
2022-03-03,日,871754.00000000,53736.00000000,144111.00000000,511218.00000000,2109.00000000,70960.00000000,89620.00000000,MWh
2022-03-04,日,908317.00000000,51972.00000000,149265.00000000,536405.00000000,2086.00000000,79004.00000000,89585.00000000,MWh
2022-03-05,日,907684.00000000,50234.00000000,146614.00000000,531565.00000000,1809.00000000,83806.00000000,93656.00000000,MWh
2022-03-06,日,876399.00000000,48108.00000000,139390.00000000,531189.00000000,1627.00000000,74045.00000000,82040.00000000,MWh
2022-03-07,日,914241.00000000,50047.00000000,133713.00000000,589236.00000000,2160.00000000,55608.00000000,83477.00000000,MWh
2022-03-08,日,866476.00000000,48249.00000000,136395.00000000,537844.00000000,2154.00000000,51701.00000000,90133.00000000,MWh
2022-03-09,日,883968.00000000,45984.00000000,135244.00000000,543396.00000000,2655.00000000,61935.00000000,94754.00000000,MWh
2022-03-10,日,921865.00000000,41778.00000000,135556.00000000,563812.00000000,2342.00000000,80470.00000000,97907.00000000,MWh
2022-03-11,日,910401.00000000,40592.00000000,135976.00000000,554471.00000000,2297.00000000,79555.00000000,97510.00000000,MWh
2022-03-12,日,883973.00000000,38356.00000000,131625.00000000,533403.00000000,1881.00000000,82748.00000000,95960.00000000,MWh
2022-03-13,日,885380.00000000,38725.00000000,130970.00000000,529742.00000000,1966.00000000,88001.00000000,95976.00000000,MWh
2022-03-14,日,971663.00000000,37480.00000000,135411.00000000,595522.00000000,2388.00000000,103506.00000000,97356.00000000,MWh
2022-03-15,日,952934.00000000,37291.00000000,136528.00000000,591132.00000000,2149.00000000,88913.00000000,96921.00000000,MWh
2022-03-16,日,867238.00000000,36881.00000000,132899.00000000,511252.00000000,2388.00000000,88122.00000000,95696.00000000,MWh
2022-03-17,日,989756.00000000,42505.00000000,125586.00000000,584800.00000000,2715.00000000,136282.00000000,97868.00000000,MWh
2022-03-18,日,1009916.00000000,40402.00000000,116865.00000000,629140.00000000,2155.00000000,123916.00000000,97438.00000000,MWh
2022-03-19,日,919470.00000000,38439.00000000,127937.00000000,559525.00000000,1881.00000000,96980.00000000,94708.00000000,MWh
2022-03-20,日,811716.00000000,41071.00000000,117110.00000000,485351.00000000,1984.00000000,90219.00000000,75981.00000000,MWh
2022-03-21,日,887411.00000000,41691.00000000,122818.00000000,524675.00000000,2060.00000000,118792.00000000,77375.00000000,MWh
2022-03-22,日,979436.00000000,56380.00000000,125054.00000000,591972.00000000,3733.00000000,112482.00000000,89815.00000000,MWh
2022-03-23,日,1033736.00000000,87739.00000000,112003.00000000,635220.00000000,2953.00000000,115769.00000000,80052.00000000,MWh
2022-03-24,日,913812.00000000,103843.00000000,121942.00000000,555458.00000000,2381.00000000,60998.00000000,69190.00000000,MWh
2022-03-25,日,918857.00000000,113903.00000000,115955.00000000,545826.00000000,2528.00000000,73450.00000000,67195.00000000,MWh
2022-03-26,日,989107.00000000,115438.00000000,119046.00000000,576755.00000000,3503.00000000,105219.00000000,69146.00000000,MWh
2022-03-27,日,1019236.00000000,109791.00000000,119284.00000000,613261.00000000,3041.00000000,109252.00000000,64607.00000000,MWh
2022-03-28,日,981872.00000000,103150.00000000,119788.00000000,621542.00000000,1363.00000000,69985.00000000,66044.00000000,MWh
2022-03-29,日,925110.00000000,97270.00000000,121274.00000000,559602.00000000,1342.00000000,76411.00000000,69211.00000000,MWh
2022-03-30,日,1010185.00000000,91525.00000000,121339.00000000,605754.00000000,1832.00000000,120150.00000000,69585.00000000,MWh
2022-03-31,日,986436.00000000,82853.00000000,128538.00000000,613234.00000000,2010.00000000,90525.00000000,69276.00000000,MWh
2022-04-01,日,948226.00000000,80855.00000000,119335.00000000,589690.00000000,1790.00000000,102784.00000000,53772.00000000,MWh
2022-04-02,日,993695.00000000,83531.00000000,134895.00000000,613932.00000000,3141.00000000,106522.00000000,51674.00000000,MWh
2022-04-03,日,932079.00000000,74628.00000000,133231.00000000,585479.00000000,3456.00000000,78073.00000000,57212.00000000,MWh
2022-04-04,日,864204.00000000,68306.00000000,123553.00000000,529641.00000000,3087.00000000,81646.00000000,57971.00000000,MWh
2022-04-05,日,903948.00000000,62349.00000000,127249.00000000,548416.00000000,3002.00000000,105422.00000000,57510.00000000,MWh
2022-04-06,日,1080133.00000000,59219.00000000,126907.00000000,719987.00000000,2825.00000000,113692.00000000,57503.00000000,MWh
2022-04-07,日,1023956.00000000,51545.00000000,127520.00000000,694323.00000000,2040.00000000,86421.00000000,62107.00000000,MWh
2022-04-08,日,1058699.00000000,48581.00000000,120540.00000000,743181.00000000,1770.00000000,74855.00000000,69772.00000000,MWh
2022-04-09,日,1025364.00000000,46388.00000000,111073.00000000,700582.00000000,2304.00000000,96069.00000000,68948.00000000,MWh
2022-04-10,日,1050729.00000000,44207.00000000,119363.00000000,714537.00000000,2586.00000000,100654.00000000,69382.00000000,MWh
2022-04-11,日,1032813.00000000,43472.00000000,123023.00000000,703322.00000000,3486.00000000,88281.00000000,71229.00000000,MWh
2022-04-12,日,1031961.00000000,33259.00000000,124312.00000000,711619.00000000,3566.00000000,88871.00000000,70334.00000000,MWh
2022-04-13,日,1006900.00000000,42083.00000000,124591.00000000,672114.00000000,2364.00000000,93093.00000000,72655.00000000,MWh
2022-04-14,日,1005311.00000000,41252.00000000,127260.00000000,633842.00000000,2465.00000000,127137.00000000,73355.00000000,MWh
