时间,时间维度,南方电网,广东,广西,云南,海南,贵州,天生桥及龙滩 ,指标单位
2018-03-11,日,8664.80000000,2383.80000000,2055.00000000,1300.00000000,626.00000000,2300.00000000,"0.00000000	",MWh
2018-03-12,日,8219.80000000,1738.80000000,2055.00000000,1300.00000000,626.00000000,2500.00000000,"0.00000000	",MWh
2018-03-13,日,9670.80000000,3089.80000000,2055.00000000,1300.00000000,626.00000000,2600.00000000,"0.00000000	",MWh
2018-03-14,日,7603.80000000,952.80000000,2055.00000000,1300.00000000,626.00000000,2670.00000000,"0.00000000	",MWh
2018-03-15,日,5338.80000000,1090.80000000,2045.00000000,1300.00000000,626.00000000,277.00000000,"0.00000000	",MWh
2018-03-16,日,7978.80000000,747.80000000,2045.00000000,1300.00000000,626.00000000,3260.00000000,"0.00000000	",MWh
2018-03-17,日,6945.80000000,474.80000000,2045.00000000,1300.00000000,626.00000000,2500.00000000,"0.00000000	",MWh
2018-03-18,日,6639.80000000,468.80000000,2045.00000000,1000.00000000,626.00000000,2500.00000000,"0.00000000	",MWh
2018-03-19,日,7547.80000000,1376.80000000,2045.00000000,500.00000000,626.00000000,3000.00000000,"0.00000000	",MWh
2018-03-20,日,4558.80000000,692.80000000,2045.00000000,800.00000000,626.00000000,395.00000000,"0.00000000	",MWh
2018-03-21,日,4584.80000000,643.80000000,2045.00000000,800.00000000,626.00000000,470.00000000,"0.00000000	",MWh
2018-03-22,日,5312.80000000,1281.80000000,2035.00000000,900.00000000,626.00000000,470.00000000,"0.00000000	",MWh
2018-03-23,日,4599.80000000,1198.80000000,1405.00000000,900.00000000,626.00000000,470.00000000,"0.00000000	",MWh
2018-03-24,日,5142.80000000,1711.80000000,1385.00000000,900.00000000,626.00000000,520.00000000,"0.00000000	",MWh
2018-03-25,日,4645.80000000,1764.80000000,835.00000000,900.00000000,626.00000000,520.00000000,"0.00000000	",MWh
2018-03-26,日,4131.80000000,1250.80000000,835.00000000,900.00000000,626.00000000,520.00000000,"0.00000000	",MWh
2018-03-27,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-03-28,日,4124.80000000,1283.80000000,835.00000000,900.00000000,626.00000000,480.00000000,"0.00000000	",MWh
2018-03-29,日,4857.80000000,2016.80000000,835.00000000,900.00000000,626.00000000,480.00000000,"0.00000000	",MWh
2018-03-30,日,4644.80000000,1223.80000000,1115.00000000,1200.00000000,626.00000000,480.00000000,"0.00000000	",MWh
2018-03-31,日,3455.80000000,754.80000000,145.00000000,1400.00000000,626.00000000,530.00000000,"0.00000000	",MWh
2018-04-01,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-02,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-03,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-04,日,4548.80000000,537.80000000,1035.00000000,1500.00000000,626.00000000,850.00000000,"0.00000000	",MWh
2018-04-05,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-06,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-07,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-08,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-09,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-10,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-11,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-12,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-13,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-14,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-15,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-16,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-17,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-18,日,92951.00000000,9171.00000000,0.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-19,日,102220.00000000,9171.00000000,9269.00000000,59508.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-20,日,102090.00000000,9171.00000000,9269.00000000,59378.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-21,日,102090.00000000,9171.00000000,9269.00000000,59378.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-22,日,102090.00000000,9171.00000000,9269.00000000,59378.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-23,日,102090.00000000,9171.00000000,9269.00000000,59378.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-24,日,102090.00000000,9171.00000000,9269.00000000,59378.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-25,日,102090.00000000,9171.00000000,9269.00000000,59378.00000000,881.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-26,日,102070.00000000,9171.00000000,9269.00000000,59378.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-27,日,102070.00000000,9171.00000000,9269.00000000,59378.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-04-28,日,102070.50000000,9171.20000000,9268.50000000,59378.00000000,861.50000000,15971.30000000,"7420.00000000	",MWh
2018-04-29,日,102070.50000000,9171.20000000,9268.50000000,59378.00000000,861.50000000,15971.30000000,"7420.00000000	",MWh
2018-04-30,日,102070.50000000,9171.20000000,9268.50000000,59378.00000000,861.50000000,15971.30000000,"7420.00000000	",MWh
2018-05-01,日,102070.00000000,9171.00000000,9269.00000000,59378.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-02,日,102098.00000000,9171.00000000,9269.00000000,59378.00000000,889.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-03,日,102070.00000000,9171.00000000,9269.00000000,59378.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-04,日,102070.00000000,9171.00000000,9269.00000000,59378.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-05,日,102070.00000000,9171.00000000,9269.00000000,59378.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-06,日,102070.00000000,9171.00000000,9269.00000000,59378.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-07,日,102070.00000000,9171.00000000,9269.00000000,59378.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-08,日,102070.00000000,9171.00000000,9269.00000000,59378.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-09,日,102070.00000000,9171.00000000,9269.00000000,59378.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-10,日,102070.00000000,9171.00000000,9269.00000000,59378.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-11,日,102420.00000000,9171.00000000,9269.00000000,59728.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-12,日,102420.00000000,9171.00000000,9269.00000000,59728.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-13,日,102420.00000000,9171.00000000,9269.00000000,59728.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-14,日,102420.00000000,9171.00000000,9269.00000000,59728.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-15,日,102420.00000000,9171.00000000,9269.00000000,59728.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-16,日,102420.00000000,9171.00000000,9269.00000000,59728.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-17,日,102444.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-18,日,102444.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-19,日,102444.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-20,日,102444.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-21,日,102444.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-22,日,102444.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-23,日,102444.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-24,日,102444.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,15971.00000000,"7420.00000000	",MWh
2018-05-25,日,102573.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-05-26,日,102573.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-05-27,日,102573.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-05-28,日,102574.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-05-29,日,102573.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-05-30,日,102573.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-05-31,日,102573.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-01,日,102573.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-02,日,102573.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-03,日,102923.00000000,9171.00000000,9269.00000000,60102.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-04,日,102573.00000000,9171.00000000,9269.00000000,59752.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-05,日,102923.00000000,9171.00000000,9269.00000000,60102.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-06,日,102838.00000000,9086.00000000,9269.00000000,60102.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-07,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-08,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-09,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-10,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-11,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-12,日,103096.00000000,9086.00000000,9269.00000000,60332.00000000,889.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-13,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-14,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-15,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-16,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-17,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-18,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-19,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-20,日,103068.30000000,9086.00000000,9268.50000000,60332.00000000,861.50000000,16100.30000000,"7420.00000000	",MWh
2018-06-21,日,103068.00000000,9086.00000000,9269.00000000,60332.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-22,日,103298.30000000,9086.00000000,9268.50000000,60562.00000000,861.50000000,16100.30000000,"7420.00000000	",MWh
2018-06-23,日,103298.00000000,9086.00000000,9269.00000000,60562.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-24,日,103298.00000000,9086.00000000,9269.00000000,60562.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-25,日,103298.00000000,9086.00000000,9269.00000000,60562.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-26,日,103298.00000000,9086.00000000,9269.00000000,60562.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-27,日,103298.00000000,9086.00000000,9269.00000000,60562.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-28,日,103298.00000000,9086.00000000,9269.00000000,60562.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-29,日,103298.00000000,9086.00000000,9269.00000000,60562.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-06-30,日,103298.00000000,9086.00000000,9269.00000000,60562.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-01,日,103298.00000000,9086.00000000,9269.00000000,60562.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-02,日,103298.00000000,9086.00000000,9269.00000000,60562.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-03,日,103773.00000000,9086.00000000,9269.00000000,61037.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-04,日,103773.00000000,9086.00000000,9269.00000000,61037.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-05,日,103776.00000000,9086.00000000,9269.00000000,61040.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-06,日,103776.00000000,9086.00000000,9269.00000000,61040.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-07,日,103776.00000000,9086.00000000,9269.00000000,61040.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-08,日,103804.00000000,9086.00000000,9269.00000000,61040.00000000,889.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-09,日,103804.00000000,9086.00000000,9269.00000000,61040.00000000,889.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-10,日,103804.00000000,9086.00000000,9269.00000000,61040.00000000,889.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-11,日,104511.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-12,日,104512.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16100.00000000,"7420.00000000	",MWh
2018-07-13,日,105005.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-14,日,105005.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-15,日,105005.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-16,日,105005.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-17,日,105005.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-18,日,105005.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-19,日,105005.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-20,日,105005.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-21,日,105005.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-22,日,105005.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-23,日,105005.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-24,日,105005.00000000,9086.00000000,9269.00000000,61775.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-25,日,105045.00000000,9086.00000000,9269.00000000,61815.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-26,日,105045.00000000,9086.00000000,9269.00000000,61815.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-27,日,105045.00000000,9086.00000000,9269.00000000,61815.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-28,日,105045.00000000,9086.00000000,9269.00000000,61815.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-29,日,105045.00000000,9086.00000000,9269.00000000,61815.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-30,日,105045.00000000,9086.00000000,9269.00000000,61815.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-07-31,日,105045.30000000,9086.00000000,9268.50000000,61815.00000000,861.50000000,16594.30000000,"7420.00000000	",MWh
2018-08-01,日,105045.00000000,9086.00000000,9269.00000000,61815.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-08-02,日,105045.00000000,9086.00000000,9269.00000000,61815.00000000,862.00000000,16594.00000000,"7420.00000000	",MWh
2018-08-03,日,105073.00000000,9086.00000000,9268.50000000,61815.00000000,889.00000000,16594.30000000,"7420.00000000	",MWh
2018-08-04,日,105045.30000000,9086.00000000,9268.50000000,61815.00000000,861.50000000,16594.30000000,"7420.00000000	",MWh
2018-08-05,日,105045.30000000,9086.00000000,9268.50000000,61815.00000000,861.50000000,16594.30000000,"7420.00000000	",MWh
2018-08-06,日,105045.30000000,9086.00000000,9268.50000000,61815.00000000,861.50000000,16594.30000000,"7420.00000000	",MWh
