时间,时间维度,南方电网,广东,广西,云南,海南,贵州,广州,深圳,指标单位
2023-06-01,日,4679904.00000000,2859342.00000000,659150.00000000,610714.00000000,144354.00000000,377581.00000000,446796.00000000,400022.00000000,MWh
2023-06-02,日,4778917.00000000,2933893.00000000,677021.00000000,615195.00000000,149031.00000000,374069.00000000,455717.00000000,413605.00000000,MWh
2023-06-03,日,4731324.00000000,2890436.00000000,690437.00000000,611280.00000000,145881.00000000,364391.00000000,443300.00000000,395453.00000000,MWh
2023-06-04,日,4441686.00000000,2616015.00000000,671043.00000000,611258.00000000,143964.00000000,370468.00000000,396522.00000000,351571.00000000,MWh
2023-06-05,日,4607388.00000000,2799607.00000000,659431.00000000,617543.00000000,139362.00000000,359293.00000000,417246.00000000,396304.00000000,MWh
2023-06-06,日,4498387.00000000,2739362.00000000,632827.00000000,609385.00000000,129589.00000000,357709.00000000,401645.00000000,383894.00000000,MWh
2023-06-07,日,4341791.00000000,2627287.00000000,591911.00000000,606699.00000000,121204.00000000,371141.00000000,387248.00000000,375345.00000000,MWh
2023-06-08,日,4355847.00000000,2653759.00000000,580977.00000000,600331.00000000,128107.00000000,367394.00000000,381304.00000000,382658.00000000,MWh
2023-06-09,日,4278104.00000000,2650445.00000000,570634.00000000,590331.00000000,133052.00000000,371163.00000000,387229.00000000,380608.00000000,MWh
2023-06-10,日,4280285.00000000,2598940.00000000,576643.00000000,585573.00000000,126138.00000000,373207.00000000,377555.00000000,362320.00000000,MWh
2023-06-11,日,4145263.00000000,2438919.00000000,611986.00000000,591489.00000000,121139.00000000,376057.00000000,366276.00000000,334874.00000000,MWh
2023-06-12,日,4524226.00000000,2769417.00000000,623804.00000000,599080.00000000,124143.00000000,374410.00000000,425799.00000000,392422.00000000,MWh
2023-06-13,日,4591691.00000000,2862777.00000000,606081.00000000,591597.00000000,126363.00000000,371446.00000000,432756.00000000,401379.00000000,MWh
2023-06-14,日,4367711.00000000,2651013.00000000,594429.00000000,586328.00000000,128455.00000000,379353.00000000,391727.00000000,376413.00000000,MWh
2023-06-15,日,4348192.00000000,2570991.00000000,650597.00000000,584220.00000000,129531.00000000,379172.00000000,381189.00000000,367109.00000000,MWh
2023-06-16,日,4261981.00000000,2536963.00000000,599037.00000000,591001.00000000,129053.00000000,373988.00000000,381096.00000000,353780.00000000,MWh
2023-06-17,日,4137635.00000000,2410296.00000000,584284.00000000,594294.00000000,134263.00000000,382801.00000000,349861.00000000,322607.00000000,MWh
2023-06-18,日,4043181.00000000,2288534.00000000,598848.00000000,604301.00000000,133503.00000000,386232.00000000,328245.00000000,304501.00000000,MWh
2023-06-19,日,4336027.00000000,2562653.00000000,616059.00000000,607676.00000000,136939.00000000,380324.00000000,372349.00000000,369047.00000000,MWh
2023-06-20,日,4503717.00000000,2723077.00000000,611260.00000000,603020.00000000,137291.00000000,389136.00000000,403626.00000000,394130.00000000,MWh
2023-06-21,日,4528658.00000000,2766564.00000000,602263.00000000,598936.00000000,142883.00000000,377456.00000000,414637.00000000,398054.00000000,MWh
2023-06-22,日,3894255.00000000,2240976.00000000,545250.00000000,589789.00000000,138720.00000000,345056.00000000,353877.00000000,315100.00000000,MWh
2023-06-23,日,3979087.00000000,2354663.00000000,518500.00000000,577547.00000000,141221.00000000,352034.00000000,344710.00000000,321322.00000000,MWh
2023-06-24,日,4024201.00000000,2378804.00000000,517770.00000000,580250.00000000,139285.00000000,366957.00000000,338650.00000000,330934.00000000,MWh
2023-06-25,日,4182786.00000000,2512876.00000000,513564.00000000,596548.00000000,136993.00000000,377880.00000000,365864.00000000,363172.00000000,MWh
2023-06-26,日,4305496.00000000,2610003.00000000,520635.00000000,606458.00000000,135876.00000000,385261.00000000,382568.00000000,382772.00000000,MWh
2023-06-27,日,4372769.00000000,2645496.00000000,532311.00000000,618782.00000000,136002.00000000,394803.00000000,396359.00000000,391726.00000000,MWh
2023-06-28,日,4462538.00000000,2681587.00000000,565116.00000000,631896.00000000,137573.00000000,401006.00000000,405277.00000000,387063.00000000,MWh
2023-06-29,日,4570803.00000000,2749950.00000000,598356.00000000,639259.00000000,140536.00000000,400525.00000000,414727.00000000,395260.00000000,MWh
2023-06-30,日,4635262.00000000,2790542.00000000,619415.00000000,641090.00000000,144755.00000000,394873.00000000,429782.00000000,403195.00000000,MWh
2023-07-01,日,4532345.00000000,2642870.00000000,664190.00000000,645226.00000000,145796.00000000,395813.00000000,402102.00000000,369260.00000000,MWh
2023-07-02,日,4285722.00000000,2386091.00000000,669097.00000000,651024.00000000,136862.00000000,410501.00000000,358464.00000000,317490.00000000,MWh
2023-07-03,日,4475906.00000000,2584003.00000000,642106.00000000,661489.00000000,130566.00000000,422641.00000000,381698.00000000,368413.00000000,MWh
2023-07-04,日,4466471.00000000,2623522.00000000,633541.00000000,650600.00000000,132759.00000000,394730.00000000,383645.00000000,370672.00000000,MWh
2023-07-05,日,4580723.00000000,2735273.00000000,633866.00000000,640841.00000000,140517.00000000,396420.00000000,406050.00000000,392217.00000000,MWh
2023-07-06,日,4763006.00000000,2866803.00000000,651022.00000000,648690.00000000,143681.00000000,410832.00000000,427698.00000000,404112.00000000,MWh
2023-07-07,日,4857275.00000000,2909807.00000000,672064.00000000,662765.00000000,147298.00000000,419265.00000000,437190.00000000,411433.00000000,MWh
2023-07-08,日,4786829.00000000,2846180.00000000,674905.00000000,672480.00000000,145427.00000000,402686.00000000,420634.00000000,391956.00000000,MWh
2023-07-09,日,4609045.00000000,2692023.00000000,666765.00000000,664708.00000000,144704.00000000,399399.00000000,407389.00000000,362732.00000000,MWh
2023-07-10,日,4949826.00000000,2979233.00000000,688412.00000000,669883.00000000,145959.00000000,415296.00000000,448410.00000000,414903.00000000,MWh
2023-07-11,日,5020078.00000000,3024315.00000000,684462.33000000,676978.00000000,148830.00000000,430616.00000000,454701.00000000,424625.00000000,MWh
2023-07-12,日,5057672.00000000,3037350.00000000,694893.00000000,682536.00000000,151759.00000000,440331.00000000,457785.00000000,426760.00000000,MWh
2023-07-13,日,5038711.00000000,3019628.00000000,692934.00000000,680019.00000000,153704.00000000,443538.00000000,454189.00000000,422874.00000000,MWh
2023-07-14,日,5040176.00000000,3046815.00000000,696166.00000000,677197.00000000,152696.00000000,420358.00000000,458464.00000000,430999.00000000,MWh
2023-07-15,日,5012968.00000000,3052151.00000000,690556.00000000,664561.00000000,152751.00000000,405707.00000000,458727.00000000,419475.00000000,MWh
2023-07-16,日,4572512.00000000,2647713.00000000,668658.00000000,665892.00000000,130903.00000000,414518.00000000,408290.00000000,351730.00000000,MWh
2023-07-17,日,4532714.00000000,2613239.00000000,645923.00000000,686349.00000000,111236.00000000,433587.00000000,401187.00000000,368921.00000000,MWh
2023-07-18,日,4408957.00000000,2596060.00000000,547989.00000000,697940.00000000,115872.00000000,407922.00000000,381670.00000000,378021.00000000,MWh
2023-07-19,日,4478582.00000000,2636510.00000000,569393.00000000,692142.00000000,128675.00000000,401433.00000000,392433.00000000,381668.00000000,MWh
2023-07-20,日,4573548.00000000,2730926.00000000,580209.00000000,672550.00000000,132220.00000000,408191.00000000,403305.00000000,393681.00000000,MWh
2023-07-21,日,4728647.00000000,2833194.00000000,611190.00000000,686431.00000000,137242.00000000,412781.00000000,420095.00000000,402245.00000000,MWh
2023-07-22,日,4711110.00000000,2789375.00000000,634901.00000000,688776.00000000,134292.00000000,418630.00000000,410638.00000000,383515.00000000,MWh
2023-07-23,日,4579784.00000000,2639239.00000000,649552.00000000,687744.00000000,135187.00000000,423684.00000000,389454.00000000,353120.00000000,MWh
2023-07-24,日,4898484.00000000,2896229.00000000,683761.00000000,699680.00000000,138314.00000000,435117.00000000,434884.00000000,406010.00000000,MWh
2023-07-25,日,4981220.00000000,2978015.00000000,691019.00000000,700251.00000000,139278.00000000,422724.00000000,444837.00000000,418989.00000000,MWh
2023-07-26,日,5069247.00000000,3047128.00000000,703381.00000000,705820.00000000,143685.00000000,418965.00000000,464958.00000000,440633.00000000,MWh
2023-07-27,日,5163230.00000000,3111278.00000000,717028.00000000,711897.00000000,148817.00000000,423817.00000000,472283.00000000,446986.00000000,MWh
2023-07-28,日,5141446.00000000,3097043.00000000,721534.00000000,706152.00000000,152134.00000000,415806.00000000,472305.00000000,439991.00000000,MWh
2023-07-29,日,4913463.00000000,2924160.00000000,684164.00000000,696854.00000000,150979.00000000,412066.00000000,438186.00000000,392474.00000000,MWh
2023-07-30,日,4483980.00000000,2536535.00000000,650564.00000000,692865.00000000,145757.00000000,414249.00000000,379992.00000000,333963.00000000,MWh
2023-07-31,日,4606990.00000000,2671733.00000000,635161.00000000,695546.00000000,140346.00000000,416672.00000000,406406.00000000,378787.00000000,MWh
2023-08-01,日,4604331.00000000,2697287.00000000,620204.00000000,692701.00000000,130989.00000000,416696.00000000,408598.00000000,385000.00000000,MWh
2023-08-02,日,4659359.00000000,2785393.00000000,618292.00000000,690303.00000000,127290.00000000,392402.00000000,422523.00000000,393346.00000000,MWh
2023-08-03,日,4818836.00000000,2920736.00000000,632401.00000000,689491.00000000,126154.00000000,402089.00000000,441862.00000000,407910.00000000,MWh
2023-08-04,日,4923717.00000000,3013128.00000000,623957.00000000,690562.00000000,128737.00000000,417702.00000000,455171.00000000,420880.00000000,MWh
2023-08-05,日,4824967.00000000,2935217.00000000,600603.00000000,685432.00000000,131637.00000000,420111.00000000,433993.00000000,399927.00000000,MWh
2023-08-06,日,4583298.00000000,2719952.00000000,584256.00000000,676551.00000000,133649.00000000,418129.00000000,411749.00000000,362800.00000000,MWh
2023-08-07,日,4816649.00000000,2926739.00000000,593858.00000000,684635.00000000,136353.00000000,421888.00000000,442521.00000000,406803.00000000,MWh
2023-08-08,日,4859062.00000000,2976986.00000000,590222.00000000,683016.00000000,140053.00000000,425553.00000000,442768.00000000,414532.00000000,MWh
2023-08-09,日,4913164.00000000,3003491.00000000,595971.00000000,686986.00000000,144617.00000000,436840.00000000,446060.00000000,418359.00000000,MWh
2023-08-10,日,4844791.00000000,2902080.00000000,615102.00000000,691276.00000000,148481.00000000,440907.00000000,429169.00000000,402700.00000000,MWh
2023-08-11,日,4642544.00000000,2719603.00000000,605145.00000000,693500.00000000,144246.00000000,433843.00000000,415395.00000000,386150.00000000,MWh
2023-08-12,日,4525079.00000000,2626293.00000000,597883.00000000,689315.00000000,132385.00000000,436183.00000000,385392.00000000,366356.00000000,MWh
2023-08-13,日,4392413.00000000,2487083.00000000,609163.00000000,692259.00000000,131918.00000000,427297.00000000,373662.00000000,330191.00000000,MWh
2023-08-14,日,4676299.00000000,2752277.00000000,607777.00000000,703608.00000000,137802.00000000,427989.00000000,419657.00000000,375543.00000000,MWh
2023-08-15,日,4737979.00000000,2818472.00000000,592152.00000000,704938.00000000,140231.00000000,440572.00000000,412441.00000000,400178.00000000,MWh
2023-08-16,日,4880243.00000000,2908712.00000000,620121.00000000,707828.00000000,144548.00000000,444824.00000000,425307.00000000,416355.00000000,MWh
2023-08-17,日,4890519.00000000,2871572.00000000,651095.00000000,710867.00000000,148238.00000000,455646.00000000,413302.00000000,410985.00000000,MWh
2023-08-18,日,4834448.00000000,2812570.00000000,648447.00000000,713969.00000000,153025.00000000,454669.00000000,406489.00000000,393030.00000000,MWh
2023-08-19,日,4692264.00000000,2732569.00000000,609908.00000000,705731.00000000,148684.00000000,444789.00000000,399053.00000000,371136.00000000,MWh
2023-08-20,日,4417637.00000000,2499123.00000000,585318.00000000,702758.00000000,140699.00000000,438219.00000000,369914.00000000,335228.00000000,MWh
2023-08-21,日,4627250.00000000,2740143.00000000,552021.00000000,704898.00000000,140078.00000000,438538.00000000,408022.00000000,390186.00000000,MWh
2023-08-22,日,4801594.00000000,2828222.00000000,629018.00000000,701955.00000000,139807.00000000,445938.00000000,414539.00000000,405250.00000000,MWh
2023-08-23,日,4822342.00000000,2868529.00000000,613547.00000000,703520.00000000,141141.00000000,437110.00000000,416397.00000000,412481.00000000,MWh
2023-08-24,日,4680994.00000000,2772734.00000000,590731.00000000,698235.00000000,138673.00000000,422357.00000000,399310.00000000,397415.00000000,MWh
2023-08-25,日,4641760.00000000,2733792.00000000,603757.00000000,697518.00000000,141856.00000000,416755.00000000,391372.00000000,394770.00000000,MWh
2023-08-26,日,4561816.00000000,2658462.00000000,623923.00000000,694380.00000000,140444.00000000,412176.00000000,376541.00000000,375601.00000000,MWh
2023-08-27,日,4410555.00000000,2523659.00000000,592732.00000000,695500.00000000,144496.00000000,400422.00000000,372071.00000000,345300.00000000,MWh
2023-08-28,日,4621410.00000000,2761841.00000000,558710.00000000,696324.00000000,149833.00000000,400000.00000000,408425.00000000,393868.00000000,MWh
2023-08-29,日,4426862.00000000,2636478.00000000,492628.00000000,698737.00000000,141744.00000000,400239.00000000,377057.00000000,386381.00000000,MWh
2023-08-30,日,4315814.00000000,2531074.00000000,496251.00000000,698226.00000000,129958.00000000,399848.00000000,363586.00000000,367461.00000000,MWh
2023-08-31,日,4326679.00000000,2515774.00000000,517860.00000000,703056.00000000,129009.00000000,397810.00000000,366706.00000000,362564.00000000,MWh
2023-09-01,日,4108600.00000000,2269095.00000000,550822.00000000,700283.00000000,131786.00000000,404036.00000000,341797.00000000,297384.00000000,MWh
2023-09-02,日,3873270.00000000,2042187.00000000,549936.00000000,702387.00000000,130805.00000000,404957.00000000,304303.00000000,257670.00000000,MWh
2023-09-03,日,4056858.00000000,2273911.00000000,493599.00000000,702483.00000000,122720.00000000,409783.00000000,330709.00000000,313834.00000000,MWh
2023-09-04,日,4468092.00000000,2650720.00000000,501232.00000000,709933.00000000,128844.00000000,415789.00000000,390909.00000000,381433.00000000,MWh
2023-09-05,日,4528106.00000000,2661606.00000000,534642.00000000,716326.00000000,136522.00000000,417662.00000000,398050.00000000,382631.00000000,MWh
2023-09-06,日,4592624.00000000,2678615.00000000,572602.00000000,722020.00000000,137786.00000000,421888.00000000,394893.00000000,385576.00000000,MWh
2023-09-07,日,4511711.00000000,2583965.00000000,580659.00000000,724378.00000000,135968.00000000,426753.00000000,367801.00000000,366546.00000000,MWh
2023-09-08,日,4294103.00000000,2388928.00000000,561440.00000000,726923.00000000,131652.00000000,427556.00000000,338415.00000000,329355.00000000,MWh
2023-09-09,日,4210591.00000000,2324219.00000000,549392.00000000,723600.00000000,125249.00000000,430686.00000000,327572.00000000,318343.00000000,MWh
2023-09-10,日,4026487.00000000,2158894.00000000,540522.00000000,722424.00000000,117532.00000000,435094.00000000,305018.00000000,288957.00000000,MWh
2023-09-11,日,4238665.00000000,2371360.00000000,532599.00000000,727491.00000000,120009.00000000,433606.00000000,342698.00000000,336515.00000000,MWh
2023-09-12,日,4332278.00000000,2470771.00000000,532171.00000000,730240.00000000,123199.00000000,417141.00000000,359822.00000000,354558.00000000,MWh
2023-09-13,日,4360840.00000000,2527035.00000000,517409.00000000,723283.00000000,124858.00000000,411161.00000000,367382.00000000,364351.00000000,MWh
