时间,时间维度,南方电网,广东,广西,云南,广州,深圳,海南,贵州,指标单位
2019-03-05,日,141148.00000000,80899.00000000,18798.00000000,19231.00000000,11636.00000000,11149.00000000,4168.00000000,19459.00000000,MWh
2019-03-06,日,142118.00000000,81323.00000000,18954.00000000,19627.00000000,11511.00000000,11145.00000000,4166.00000000,20039.00000000,MWh
2019-03-07,日,143916.00000000,81518.00000000,19273.00000000,19382.00000000,11545.00000000,10798.00000000,4101.00000000,20514.00000000,MWh
2019-03-08,日,144170.00000000,81454.00000000,18922.00000000,19175.00000000,11322.00000000,10733.00000000,4159.00000000,20287.00000000,MWh
2019-03-09,日,140635.00000000,79572.00000000,19165.00000000,19279.00000000,11128.00000000,10194.00000000,4216.00000000,20544.00000000,MWh
2019-03-10,日,131153.00000000,70904.00000000,18400.00000000,19462.00000000,10584.00000000,9087.00000000,4079.00000000,19713.00000000,MWh
2019-03-11,日,141209.00000000,79702.00000000,18217.00000000,19667.00000000,11458.00000000,11072.00000000,4036.00000000,19577.00000000,MWh
2019-03-12,日,141580.00000000,79784.00000000,18339.00000000,19743.00000000,11495.00000000,11193.00000000,4066.00000000,19828.00000000,MWh
2019-03-13,日,141240.00000000,80350.00000000,18349.00000000,19493.00000000,11545.00000000,11258.00000000,4162.00000000,19668.00000000,MWh
2019-03-14,日,143987.00000000,82372.00000000,18665.00000000,19521.00000000,11575.00000000,11325.00000000,4193.00000000,20108.00000000,MWh
2019-03-15,日,142914.00000000,81316.00000000,18988.00000000,19682.00000000,11220.00000000,11112.00000000,4013.00000000,20103.00000000,MWh
2019-03-16,日,139658.00000000,77901.00000000,19214.00000000,19645.00000000,10619.00000000,10394.00000000,4070.00000000,20581.00000000,MWh
2019-03-17,日,132224.00000000,70631.00000000,19098.00000000,19678.00000000,10111.00000000,9031.00000000,4092.00000000,20138.00000000,MWh
2019-03-18,日,143267.00000000,81766.00000000,19348.00000000,19283.00000000,11590.00000000,11433.00000000,4168.00000000,19031.00000000,MWh
2019-03-19,日,142224.00000000,83154.00000000,19068.00000000,19259.00000000,11842.00000000,11793.00000000,4214.00000000,17622.00000000,MWh
2019-03-20,日,143479.00000000,85028.00000000,19232.00000000,19573.00000000,11911.00000000,11968.00000000,4329.00000000,17338.00000000,MWh
2019-03-21,日,144130.00000000,85843.00000000,18832.00000000,19285.00000000,12268.00000000,12478.00000000,4311.00000000,17691.00000000,MWh
2019-03-22,日,147989.00000000,87804.00000000,18969.00000000,19478.00000000,12494.00000000,12571.00000000,4413.00000000,18995.00000000,MWh
2019-03-23,日,143162.00000000,81520.00000000,19000.00000000,19737.00000000,10780.00000000,10924.00000000,4227.00000000,19712.00000000,MWh
2019-03-24,日,135946.00000000,73234.00000000,19522.00000000,19429.00000000,10402.00000000,9103.00000000,4073.00000000,20182.00000000,MWh
2019-03-25,日,143774.00000000,81604.00000000,19531.00000000,19496.00000000,11607.00000000,11174.00000000,4108.00000000,19140.00000000,MWh
2019-03-26,日,143597.00000000,82316.00000000,19574.00000000,19256.00000000,11767.00000000,11474.00000000,4113.00000000,18554.00000000,MWh
2019-03-27,日,142720.00000000,82922.00000000,19167.00000000,19425.00000000,11927.00000000,11640.00000000,4185.00000000,17738.00000000,MWh
2019-03-28,日,144199.00000000,85208.00000000,19130.00000000,19417.00000000,12123.00000000,12037.00000000,4250.00000000,17789.00000000,MWh
2019-03-29,日,143761.00000000,86037.00000000,18551.00000000,19030.00000000,12149.00000000,11949.00000000,4247.00000000,17350.00000000,MWh
2019-03-30,日,137238.00000000,80096.00000000,18656.00000000,18646.00000000,11263.00000000,10667.00000000,4343.00000000,17053.00000000,MWh
2019-03-31,日,131609.00000000,72102.00000000,18226.00000000,19114.00000000,10433.00000000,9103.00000000,4291.00000000,18375.00000000,MWh
2019-04-01,日,140658.00000000,81316.00000000,18026.00000000,19218.00000000,11355.00000000,10981.00000000,4138.00000000,18334.00000000,MWh
2019-04-02,日,142077.00000000,81746.00000000,18593.00000000,19418.00000000,11535.00000000,11138.00000000,4116.00000000,18126.00000000,MWh
2019-04-03,日,143152.00000000,83416.00000000,18220.00000000,19471.00000000,11675.00000000,11357.00000000,4163.00000000,18758.00000000,MWh
2019-04-04,日,137309.00000000,80290.00000000,17606.00000000,18365.00000000,11135.00000000,10857.00000000,4022.00000000,18395.00000000,MWh
2019-04-05,日,111548.00000000,55881.00000000,16229.00000000,18357.00000000,8775.00000000,7651.00000000,3900.00000000,16431.00000000,MWh
2019-04-06,日,123896.00000000,68739.00000000,16607.00000000,18608.00000000,10058.00000000,8826.00000000,4040.00000000,16774.00000000,MWh
2019-04-07,日,132247.00000000,76894.00000000,17355.00000000,19198.00000000,11184.00000000,9980.00000000,4149.00000000,17201.00000000,MWh
2019-04-08,日,146806.00000000,89343.00000000,18245.00000000,19388.00000000,12887.00000000,12967.00000000,4294.00000000,16957.00000000,MWh
2019-04-09,日,149282.00000000,91592.00000000,19076.00000000,19361.00000000,13335.00000000,13785.00000000,4428.00000000,17379.00000000,MWh
2019-04-10,日,153876.00000000,94950.00000000,19092.00000000,19632.00000000,13800.00000000,13837.00000000,4500.00000000,17653.00000000,MWh
2019-04-11,日,154208.00000000,94483.00000000,18634.00000000,19648.00000000,13954.00000000,13751.00000000,4515.00000000,17467.00000000,MWh
2019-04-12,日,143367.00000000,84822.00000000,18545.00000000,19881.00000000,11663.00000000,11602.00000000,4544.00000000,17486.00000000,MWh
2019-04-13,日,142728.00000000,82888.00000000,18401.00000000,19805.00000000,11199.00000000,10828.00000000,4506.00000000,17270.00000000,MWh
2019-04-14,日,136568.00000000,76371.00000000,17735.00000000,20134.00000000,10887.00000000,9498.00000000,4430.00000000,17635.00000000,MWh
2019-04-15,日,146534.00000000,84555.00000000,18547.00000000,20264.00000000,11905.00000000,11581.00000000,4404.00000000,18337.00000000,MWh
2019-04-16,日,142565.00000000,82555.00000000,17970.00000000,20174.00000000,11766.00000000,11448.00000000,4384.00000000,17645.00000000,MWh
2019-04-17,日,144595.00000000,84561.00000000,18355.00000000,20410.00000000,12121.00000000,12067.00000000,4424.00000000,17137.00000000,MWh
2019-04-18,日,146771.00000000,86173.00000000,18772.00000000,20474.00000000,12088.00000000,12060.00000000,4563.00000000,17212.00000000,MWh
2019-04-19,日,148972.00000000,87556.00000000,19268.00000000,20536.00000000,12001.00000000,12906.00000000,4634.00000000,16858.00000000,MWh
2019-04-20,日,146241.00000000,84583.00000000,19333.00000000,20630.00000000,11574.00000000,11712.00000000,4735.00000000,16715.00000000,MWh
2019-04-21,日,140185.00000000,78135.00000000,19743.00000000,21050.00000000,11211.00000000,10499.00000000,4692.00000000,16568.00000000,MWh
2019-04-22,日,155107.00000000,92314.00000000,20498.00000000,20742.00000000,13353.00000000,14012.00000000,4727.00000000,16950.00000000,MWh
2019-04-23,日,157321.00000000,95172.00000000,19942.00000000,20772.00000000,13885.00000000,14609.00000000,4749.00000000,16564.00000000,MWh
2019-04-24,日,159821.00000000,96697.00000000,20595.00000000,20729.00000000,14230.00000000,14726.00000000,4838.00000000,16736.00000000,MWh
2019-04-25,日,161888.00000000,99089.00000000,20271.00000000,20882.00000000,14506.00000000,15167.00000000,4796.00000000,16510.00000000,MWh
2019-04-26,日,162041.00000000,99835.00000000,19781.00000000,20811.00000000,14829.00000000,15194.00000000,4715.00000000,16464.00000000,MWh
2019-04-27,日,151484.00000000,89496.00000000,18994.00000000,20877.00000000,12355.00000000,13177.00000000,4559.00000000,16327.00000000,MWh
2019-04-28,日,148467.00000000,85840.00000000,19223.00000000,20835.00000000,12142.00000000,12759.00000000,4640.00000000,16002.00000000,MWh
2019-04-29,日,154178.00000000,93025.00000000,19211.00000000,20839.00000000,13269.00000000,14185.00000000,4701.00000000,16049.00000000,MWh
2019-04-30,日,147897.00000000,89198.00000000,17711.00000000,20511.00000000,12586.00000000,13794.00000000,4534.00000000,15815.00000000,MWh
2019-05-01,日,110318.00000000,59455.00000000,16558.00000000,20031.00000000,8773.00000000,8857.00000000,4187.00000000,15019.00000000,MWh
2019-05-02,日,121879.00000000,64321.00000000,17310.00000000,20284.00000000,9311.00000000,8434.00000000,4135.00000000,15528.00000000,MWh
2019-05-03,日,131788.00000000,72744.00000000,17761.00000000,20630.00000000,10351.00000000,9421.00000000,4133.00000000,15840.00000000,MWh
2019-05-04,日,139863.00000000,78819.00000000,17885.00000000,20637.00000000,10816.00000000,10152.00000000,4153.00000000,16564.00000000,MWh
2019-05-05,日,142562.00000000,79239.00000000,18217.00000000,20875.00000000,11312.00000000,10854.00000000,4482.00000000,16666.00000000,MWh
2019-05-06,日,145120.00000000,83230.00000000,18273.00000000,20676.00000000,11640.00000000,11623.00000000,4589.00000000,16954.00000000,MWh
2019-05-07,日,144214.00000000,82514.00000000,18294.00000000,20505.00000000,11653.00000000,11586.00000000,4149.00000000,17028.00000000,MWh
2019-05-08,日,143048.00000000,82713.00000000,18144.00000000,20904.00000000,11688.00000000,11501.00000000,4155.00000000,16977.00000000,MWh
2019-05-09,日,143394.00000000,82943.00000000,18037.00000000,20829.00000000,11939.00000000,11956.00000000,3932.00000000,16808.00000000,MWh
2019-05-10,日,145657.00000000,85507.00000000,18495.00000000,21386.00000000,12366.00000000,12525.00000000,4049.00000000,16631.00000000,MWh
2019-05-11,日,146433.00000000,85529.00000000,18408.00000000,20879.00000000,12119.00000000,12118.00000000,4152.00000000,16755.00000000,MWh
2019-05-12,日,136985.00000000,77636.00000000,18608.00000000,20957.00000000,11565.00000000,10307.00000000,4122.00000000,16478.00000000,MWh
2019-05-13,日,157683.00000000,95351.00000000,19865.00000000,21276.00000000,14256.00000000,14289.00000000,4322.00000000,16732.00000000,MWh
2019-05-14,日,160366.00000000,98534.00000000,19899.00000000,21385.00000000,14695.00000000,14999.00000000,4319.00000000,16266.00000000,MWh
2019-05-15,日,165510.00000000,101045.00000000,20433.00000000,21503.00000000,15269.00000000,15392.00000000,4514.00000000,16544.00000000,MWh
2019-05-16,日,168340.00000000,104327.00000000,20882.00000000,20972.00000000,15924.00000000,16335.00000000,4791.00000000,16329.00000000,MWh
2019-05-17,日,171211.00000000,106792.00000000,21329.00000000,21576.00000000,16327.00000000,16467.00000000,4946.00000000,16181.00000000,MWh
2019-05-18,日,167037.00000000,103918.00000000,21579.00000000,21030.00000000,15626.00000000,15543.00000000,5074.00000000,16154.00000000,MWh
2019-05-19,日,159237.00000000,94910.00000000,22462.00000000,21518.00000000,15244.00000000,13444.00000000,5276.00000000,15981.00000000,MWh
2019-05-20,日,171782.00000000,107085.00000000,20080.00000000,21667.00000000,15796.00000000,17038.00000000,5369.00000000,16173.00000000,MWh
2019-05-21,日,160454.00000000,97116.00000000,19164.00000000,21649.00000000,14685.00000000,14503.00000000,5059.00000000,15947.00000000,MWh
2019-05-22,日,158384.00000000,96849.00000000,19261.00000000,21495.00000000,14545.00000000,14859.00000000,4426.00000000,16426.00000000,MWh
2019-05-23,日,160003.00000000,97791.00000000,20164.00000000,21276.00000000,14563.00000000,14876.00000000,4412.00000000,16306.00000000,MWh
2019-05-24,日,157675.00000000,95168.00000000,20850.00000000,20920.00000000,14112.00000000,14336.00000000,4385.00000000,15971.00000000,MWh
2019-05-25,日,153716.00000000,92011.00000000,19994.00000000,20485.00000000,13157.00000000,13522.00000000,4197.00000000,15702.00000000,MWh
2019-05-26,日,143975.00000000,82297.00000000,20489.00000000,21101.00000000,12392.00000000,11436.00000000,4429.00000000,15877.00000000,MWh
2019-05-27,日,157298.00000000,94804.00000000,19846.00000000,21047.00000000,14404.00000000,14177.00000000,4618.00000000,16116.00000000,MWh
2019-05-28,日,156431.00000000,95612.00000000,18531.00000000,20552.00000000,14361.00000000,14296.00000000,4483.00000000,16010.00000000,MWh
2019-05-29,日,153071.00000000,93171.00000000,18142.00000000,20630.00000000,13758.00000000,14161.00000000,4138.00000000,15994.00000000,MWh
2019-05-30,日,150855.00000000,90193.00000000,18206.00000000,20695.00000000,13366.00000000,13482.00000000,4041.00000000,15825.00000000,MWh
2019-05-31,日,151169.00000000,92054.00000000,17806.00000000,20364.00000000,13825.00000000,13686.00000000,4082.00000000,15851.00000000,MWh
2019-06-01,日,146097.00000000,88076.00000000,16965.00000000,20590.00000000,12963.00000000,13044.00000000,4011.00000000,15687.00000000,MWh
2019-06-02,日,140054.00000000,82569.00000000,17993.00000000,20518.00000000,12323.00000000,11485.00000000,4039.00000000,16429.00000000,MWh
2019-06-03,日,158380.00000000,98041.00000000,19705.00000000,21193.00000000,14771.00000000,15254.00000000,4318.00000000,15540.00000000,MWh
2019-06-04,日,164358.00000000,102079.00000000,19832.00000000,21136.00000000,15688.00000000,15710.00000000,4445.00000000,15304.00000000,MWh
2019-06-05,日,162619.00000000,101815.00000000,19273.00000000,21057.00000000,15399.00000000,15908.00000000,4635.00000000,15362.00000000,MWh
2019-06-06,日,166386.00000000,104135.00000000,19484.00000000,21612.00000000,15859.00000000,16414.00000000,4743.00000000,15975.00000000,MWh
2019-06-07,日,130104.00000000,77523.00000000,18635.00000000,20592.00000000,12151.00000000,11649.00000000,4514.00000000,14004.00000000,MWh
2019-06-08,日,147182.00000000,87066.00000000,20071.00000000,21370.00000000,13336.00000000,12359.00000000,4733.00000000,14801.00000000,MWh
2019-06-09,日,158704.00000000,97617.00000000,20591.00000000,23094.00000000,15033.00000000,14230.00000000,4956.00000000,15374.00000000,MWh
2019-06-10,日,172192.00000000,109367.00000000,19625.00000000,21814.00000000,17136.00000000,17361.00000000,5165.00000000,15412.00000000,MWh
2019-06-11,日,162339.00000000,100164.00000000,19431.00000000,21478.00000000,15387.00000000,15211.00000000,5268.00000000,15355.00000000,MWh
2019-06-12,日,161484.00000000,100096.00000000,20268.00000000,21870.00000000,15173.00000000,15654.00000000,5282.00000000,14755.00000000,MWh
2019-06-13,日,162247.00000000,100327.00000000,20260.00000000,21914.00000000,15555.00000000,15385.00000000,5272.00000000,15142.00000000,MWh
2019-06-14,日,160865.00000000,100008.00000000,20092.00000000,21611.00000000,14944.00000000,15589.00000000,4924.00000000,15397.00000000,MWh
2019-06-15,日,155408.00000000,95878.00000000,19667.00000000,20858.00000000,13864.00000000,14528.00000000,4489.00000000,14995.00000000,MWh
2019-06-16,日,145110.00000000,85902.00000000,19594.00000000,20647.00000000,13161.00000000,12328.00000000,4262.00000000,15230.00000000,MWh
2019-06-17,日,164048.00000000,103006.00000000,20247.00000000,21283.00000000,15878.00000000,16048.00000000,4462.00000000,15150.00000000,MWh
2019-06-18,日,166844.00000000,105591.00000000,20809.00000000,21214.00000000,15926.00000000,16575.00000000,4566.00000000,14394.00000000,MWh
2019-06-19,日,168764.00000000,107335.00000000,20934.00000000,21344.00000000,16508.00000000,16759.00000000,4672.00000000,14258.00000000,MWh
2019-06-20,日,172279.00000000,110573.00000000,21232.00000000,21149.00000000,17115.00000000,17523.00000000,5018.00000000,15036.00000000,MWh
2019-06-21,日,176342.00000000,112494.00000000,22186.00000000,21620.00000000,17516.00000000,17829.00000000,5187.00000000,15685.00000000,MWh
2019-06-22,日,172408.00000000,111186.00000000,22633.00000000,21425.00000000,16887.00000000,16669.00000000,5179.00000000,15121.00000000,MWh
2019-06-23,日,156666.00000000,97174.00000000,20133.00000000,21772.00000000,15097.00000000,14008.00000000,5220.00000000,15028.00000000,MWh
2019-06-24,日,167600.00000000,106750.00000000,19257.00000000,21818.00000000,15411.00000000,17360.00000000,5328.00000000,15395.00000000,MWh
2019-06-25,日,163440.00000000,102280.00000000,19678.00000000,21069.00000000,15352.00000000,16121.00000000,5070.00000000,15518.00000000,MWh
2019-06-26,日,163711.00000000,103520.00000000,20122.00000000,20160.00000000,15260.00000000,16397.00000000,5122.00000000,15518.00000000,MWh
2019-06-27,日,171885.00000000,109983.00000000,21119.00000000,20086.00000000,16888.00000000,17359.00000000,5131.00000000,15226.00000000,MWh
2019-06-28,日,176126.00000000,112197.00000000,21992.00000000,20681.00000000,17515.00000000,17575.00000000,5288.00000000,15434.00000000,MWh
2019-06-29,日,169748.00000000,108319.00000000,21322.00000000,20804.00000000,16776.00000000,16259.00000000,5158.00000000,14907.00000000,MWh
2019-06-30,日,156973.00000000,96585.00000000,22475.00000000,20201.00000000,15432.00000000,14162.00000000,4821.00000000,14860.00000000,MWh
2019-07-01,日,171093.00000000,109604.00000000,21398.00000000,20304.00000000,17124.00000000,17707.00000000,4424.00000000,15245.00000000,MWh
2019-07-02,日,177725.00000000,113619.00000000,21491.00000000,21111.00000000,18057.00000000,17814.00000000,4291.00000000,15942.00000000,MWh
