时间,时间维度,南方电网,广东,广西,云南,海南,贵州,指标单位
"2022-11-12	",日,"433735.00000000	","335732.00000000	","98003.00000000	","255980.00000000	","0.00000000	","88965.00000000	","MWh	"
"2022-11-13	",日,"394316.00000000	","307160.00000000	","87156.00000000	","227649.00000000	","0.00000000	","89932.00000000	","MWh	"
"2022-11-14	",日,"481282.00000000	","394698.00000000	","86584.00000000	","304304.00000000	","0.00000000	","99051.00000000	","MWh	"
"2022-11-15	",日,"482588.00000000	","380210.00000000	","102378.00000000	","310655.00000000	","0.00000000	","97888.00000000	","MWh	"
"2022-11-16	",日,"498801.00000000	","408258.00000000	","90543.00000000	","316959.00000000	","0.00000000	","96749.00000000	","MWh	"
"2022-11-17	",日,"481957.00000000	","402916.00000000	","79041.00000000	","310839.00000000	","0.00000000	","88454.00000000	","MWh	"
"2022-11-18	",日,"468183.00000000	","390499.00000000	","77684.00000000	","310197.00000000	","0.00000000	","79276.00000000	","MWh	"
"2022-11-19	",日,"458653.00000000	","396800.00000000	","61853.00000000	","295490.00000000	","0.00000000	","78686.00000000	","MWh	"
"2022-11-20	",日,"454533.00000000	","373574.00000000	","80959.00000000	","272012.00000000	","0.00000000	","104357.00000000	","MWh	"
"2022-11-21	",日,"454410.00000000	","381019.00000000	","73391.00000000	","289078.00000000	","0.00000000	","86403.00000000	","MWh	"
"2022-11-22	",日,"456708.00000000	","390241.00000000	","66467.00000000	","288468.00000000	","0.00000000	","82203.00000000	","MWh	"
"2022-11-23	",日,"416563.00000000	","347296.00000000	","69267.00000000	","241547.00000000	","0.00000000	","96047.00000000	","MWh	"
"2022-11-24	",日,"334365.00000000	","284025.00000000	","50340.00000000	","168059.00000000	","0.00000000	","91323.00000000	","MWh	"
"2022-11-25	",日,"339914.00000000	","274755.00000000	","65159.00000000	","169172.00000000	","0.00000000	","95283.00000000	","MWh	"
"2022-11-26	",日,"331896.00000000	","272293.00000000	","59603.00000000	","164240.00000000	","0.00000000	","116140.00000000	","MWh	"
"2022-11-27	",日,"352093.00000000	","314820.00000000	","37273.00000000	","141865.00000000	","0.00000000	","156540.00000000	","MWh	"
"2022-11-28	",日,"334167.00000000	","298936.00000000	","35231.00000000	","161968.00000000	","0.00000000	","115268.00000000	","MWh	"
"2022-11-29	",日,"325802.00000000	","286735.00000000	","39067.00000000	","153082.00000000	","0.00000000	","107631.00000000	","MWh	"
"2022-11-30	",日,"288006.00000000	","255253.00000000	","32753.00000000	","156489.00000000	","0.00000000	","64595.00000000	","MWh	"
"2022-12-01	",日,"261058.00000000	","210842.00000000	","50216.00000000	","157806.00000000	","0.00000000	","52405.00000000	","MWh	"
"2022-12-02	",日,"303070.00000000	","218769.00000000	","84301.00000000	","169129.00000000	","0.00000000	","73545.00000000	","MWh	"
"2022-12-03	",日,"302892.00000000	","214646.00000000	","88246.00000000	","167035.00000000	","0.00000000	","70505.00000000	","MWh	"
"2022-12-04	",日,"258063.00000000	","221125.00000000	","36938.00000000	","134334.00000000	","0.00000000	","66420.00000000	","MWh	"
"2022-12-05	",日,"258186.00000000	","224014.00000000	","34172.00000000	","133205.00000000	","0.00000000	","62858.00000000	","MWh	"
"2022-12-06	",日,"283166.00000000	","211521.00000000	","71645.00000000	","152625.00000000	","0.00000000	","60640.00000000	","MWh	"
"2022-12-07	",日,"297136.00000000	","232472.00000000	","64664.00000000	","151333.00000000	","0.00000000	","65491.00000000	","MWh	"
"2022-12-08	",日,"295604.00000000	","240797.00000000	","54807.00000000	","160350.00000000	","0.00000000	","64327.00000000	","MWh	"
"2022-12-09	",日,"309250.00000000	","250300.00000000	","58950.00000000	","166021.00000000	","0.00000000	","59294.00000000	","MWh	"
"2022-12-10	",日,"301650.00000000	","249636.00000000	","52014.00000000	","147299.00000000	","0.00000000	","62035.00000000	","MWh	"
"2022-12-11	",日,"289901.00000000	","244032.00000000	","45869.00000000	","141134.00000000	","0.00000000	","66098.00000000	","MWh	"
"2022-12-12	",日,"297182.00000000	","259210.00000000	","37972.00000000	","145708.00000000	","0.00000000	","58908.00000000	","MWh	"
"2022-12-13	",日,"345536.00000000	","265697.00000000	","79839.00000000	","206072.00000000	","0.00000000	","52467.00000000	","MWh	"
"2022-12-14	",日,"338988.00000000	","283135.00000000	","55853.00000000	","191152.00000000	","0.00000000	","57504.00000000	","MWh	"
"2022-12-15	",日,"310337.00000000	","228568.00000000	","81769.00000000	","148171.00000000	","0.00000000	","70041.00000000	","MWh	"
"2022-12-16	",日,"294830.00000000	","246660.00000000	","48170.00000000	","148245.00000000	","0.00000000	","65181.00000000	","MWh	"
"2022-12-17	",日,"281838.00000000	","252633.00000000	","29205.00000000	","144275.00000000	","0.00000000	","63904.00000000	","MWh	"
"2022-12-18	",日,"268272.00000000	","220175.00000000	","48097.00000000	","140316.00000000	","0.00000000	","61448.00000000	","MWh	"
"2022-12-19	",日,"321889.00000000	","233500.00000000	","88389.00000000	","161505.00000000	","0.00000000	","73502.00000000	","MWh	"
"2022-12-20	",日,"282216.00000000	","211454.00000000	","70762.00000000	","129903.00000000	","0.00000000	","63756.00000000	","MWh	"
"2022-12-21	",日,"287381.00000000	","251196.00000000	","36185.00000000	","137591.00000000	","0.00000000	","67321.00000000	","MWh	"
"2022-12-22	",日,"291187.00000000	","236859.00000000	","54328.00000000	","150713.00000000	","0.00000000	","58533.00000000	","MWh	"
"2022-12-23	",日,"285144.00000000	","229920.00000000	","55224.00000000	","155108.00000000	","0.00000000	","47623.00000000	","MWh	"
"2022-12-24	",日,"266300.00000000	","217680.00000000	","48620.00000000	","145321.00000000	","0.00000000	","37652.00000000	","MWh	"
"2022-12-25	",日,"273578.00000000	","219729.00000000	","53849.00000000	","145370.00000000	","0.00000000	","45197.00000000	","MWh	"
"2022-12-26	",日,"278092.00000000	","222564.00000000	","55528.00000000	","155538.00000000	","0.00000000	","35635.00000000	","MWh	"
"2022-12-27	",日,"272132.00000000	","220669.00000000	","51463.00000000	","155436.00000000	","0.00000000	","32757.00000000	","MWh	"
"2022-12-28	",日,"256716.00000000	","221241.00000000	","35475.00000000	","159806.00000000	","0.00000000	","31357.00000000	","MWh	"
"2022-12-29	",日,"264328.00000000	","215675.00000000	","48653.00000000	","160465.00000000	","0.00000000	","33593.00000000	","MWh	"
"2022-12-30	",日,"268079.00000000	","233930.00000000	","34149.00000000	","159120.00000000	","0.00000000	","33622.00000000	","MWh	"
"2022-12-31	",日,"229563.00000000	","199483.00000000	","30080.00000000	","138951.00000000	","0.00000000	","33866.00000000	","MWh	"
"2023-01-01	",日,"212932.00000000	","179947.00000000	","32985.00000000	","108742.00000000	","0.00000000	","33589.00000000	","MWh	"
"2023-01-02	",日,"235940.00000000	","203775.00000000	","32165.00000000	","126063.00000000	","0.00000000	","32034.00000000	","MWh	"
"2023-01-03	",日,"290762.00000000	","248155.00000000	","42607.00000000	","155932.00000000	","0.00000000	","33206.00000000	","MWh	"
"2023-01-04	",日,"302848.00000000	","233589.00000000	","69259.00000000	","163215.00000000	","0.00000000	","33342.00000000	","MWh	"
"2023-01-05	",日,"300395.00000000	","239721.00000000	","60674.00000000	","161305.00000000	","0.00000000	","32191.00000000	","MWh	"
"2023-01-06	",日,"289851.00000000	","252759.00000000	","37092.00000000	","151485.00000000	","0.00000000	","36008.00000000	","MWh	"
"2023-01-07	",日,"275137.00000000	","233071.00000000	","42066.00000000	","149579.00000000	","0.00000000	","36425.00000000	","MWh	"
"2023-01-08	",日,"268850.00000000	","218031.00000000	","50819.00000000	","149119.00000000	","0.00000000	","33078.00000000	","MWh	"
"2023-01-09	",日,"268418.00000000	","214720.00000000	","53698.00000000	","148101.00000000	","0.00000000	","32489.00000000	","MWh	"
"2023-01-10	",日,"264614.00000000	","219935.00000000	","44679.00000000	","144640.00000000	","0.00000000	","34791.00000000	","MWh	"
"2023-01-11	",日,"282709.00000000	","228373.00000000	","54336.00000000	","167724.00000000	","0.00000000	","41811.00000000	","MWh	"
"2023-01-12	",日,"273587.00000000	","222961.00000000	","50626.00000000	","162232.00000000	","0.00000000	","40518.00000000	","MWh	"
"2023-01-13	",日,"276566.00000000	","235793.00000000	","40773.00000000	","156134.00000000	","0.00000000	","47100.00000000	","MWh	"
"2023-01-14	",日,"253076.00000000	","205813.00000000	","47263.00000000	","149653.00000000	","0.00000000	","34801.00000000	","MWh	"
"2023-01-15	",日,"239832.00000000	","192596.00000000	","47236.00000000	","140157.00000000	","0.00000000	","31576.00000000	","MWh	"
"2023-01-16	",日,"253722.00000000	","198322.00000000	","55400.00000000	","144913.00000000	","0.00000000	","32043.00000000	","MWh	"
"2023-01-17	",日,"240533.00000000	","189756.00000000	","50777.00000000	","139002.00000000	","0.00000000	","30235.00000000	","MWh	"
"2023-01-18	",日,"221422.00000000	","170693.00000000	","50729.00000000	","120278.00000000	","0.00000000	","32439.00000000	","MWh	"
"2023-01-19	",日,"185612.00000000	","134331.00000000	","51281.00000000	","92512.00000000	","0.00000000	","19831.00000000	","MWh	"
"2023-01-20	",日,"191952.00000000	","144469.00000000	","47483.00000000	","99409.00000000	","0.00000000	","19137.00000000	","MWh	"
"2023-01-21	",日,"171725.00000000	","124989.00000000	","46736.00000000	","96614.00000000	","0.00000000	","19987.00000000	","MWh	"
"2023-01-22	",日,"168227.00000000	","116733.00000000	","51494.00000000	","92432.00000000	","0.00000000	","20835.00000000	","MWh	"
"2023-01-23	",日,"157422.00000000	","119761.00000000	","37661.00000000	","83079.00000000	","0.00000000	","18879.00000000	","MWh	"
"2023-01-24	",日,"129608.00000000	","81611.00000000	","47997.00000000	","59903.00000000	","0.00000000	","19530.00000000	","MWh	"
"2023-01-25	",日,"173793.00000000	","93603.00000000	","80190.00000000	","89651.00000000	","0.00000000	","21759.00000000	","MWh	"
"2023-01-26	",日,"225647.00000000	","125939.00000000	","99708.00000000	","138893.00000000	","0.00000000	","18279.00000000	","MWh	"
"2023-01-27	",日,"211479.00000000	","134202.00000000	","77277.00000000	","127485.00000000	","0.00000000	","19706.00000000	","MWh	"
"2023-01-28	",日,"223055.00000000	","155270.00000000	","67785.00000000	","131877.00000000	","0.00000000	","29596.00000000	","MWh	"
"2023-01-29	",日,"246873.00000000	","184256.00000000	","62617.00000000	","139884.00000000	","0.00000000	","34991.00000000	","MWh	"
"2023-01-30	",日,"274096.00000000	","201018.00000000	","73078.00000000	","150821.00000000	","0.00000000	","54832.00000000	","MWh	"
"2023-01-31	",日,"280312.00000000	","227269.00000000	","53043.00000000	","152918.00000000	","0.00000000	","59146.00000000	","MWh	"
"2023-02-01	",日,"305532.00000000	","251216.00000000	","54316.00000000	","156229.00000000	","0.00000000	","57012.00000000	","MWh	"
"2023-02-02	",日,"290902.00000000	","244442.00000000	","46460.00000000	","145970.00000000	","0.00000000	","53018.00000000	","MWh	"
"2023-02-03	",日,"297375.00000000	","244595.00000000	","52780.00000000	","146572.00000000	","0.00000000	","53133.00000000	","MWh	"
"2023-02-04	",日,"297785.00000000	","249366.00000000	","48419.00000000	","148371.00000000	","0.00000000	","52805.00000000	","MWh	"
"2023-02-05	",日,"275334.00000000	","232890.00000000	","42444.00000000	","142171.00000000	","0.00000000	","55513.00000000	","MWh	"
"2023-02-06	",日,"292177.00000000	","243536.00000000	","48641.00000000	","155847.00000000	","0.00000000	","51209.00000000	","MWh	"
"2023-02-07	",日,"296016.00000000	","253748.00000000	","42268.00000000	","155235.00000000	","0.00000000	","52999.00000000	","MWh	"
"2023-02-08	",日,"307505.00000000	","257286.00000000	","50219.00000000	","156167.00000000	","0.00000000	","62296.00000000	","MWh	"
"2023-02-09	",日,"313610.00000000	","259998.00000000	","53612.00000000	","165027.00000000	","0.00000000	","53273.00000000	","MWh	"
"2023-02-10	",日,"333169.00000000	","271221.00000000	","61948.00000000	","171755.00000000	","0.00000000	","64527.00000000	","MWh	"
"2023-02-11	",日,"323080.00000000	","283331.00000000	","39749.00000000	","159056.00000000	","0.00000000	","79601.00000000	","MWh	"
"2023-02-12	",日,"304660.00000000	","275950.00000000	","28710.00000000	","154391.00000000	","0.00000000	","66054.00000000	","MWh	"
"2023-02-13	",日,"316620.00000000	","278970.00000000	","37650.00000000	","155277.00000000	","7440.00000000	","47738.00000000	","MWh	"
"2023-02-14	",日,"317155.00000000	","277876.00000000	","39279.00000000	","162830.00000000	","7440.00000000	","55374.00000000	","MWh	"
"2023-02-15	",日,"301400.00000000	","254256.00000000	","47144.00000000	","150149.00000000	","7440.00000000	","50924.00000000	","MWh	"
"2023-02-16	",日,"328093.00000000	","272090.00000000	","56003.00000000	","158940.00000000	","7440.00000000	","60688.00000000	","MWh	"
"2023-02-17	",日,"360569.00000000	","304607.00000000	","48522.00000000	","156721.00000000	","7440.00000000	","90088.00000000	","MWh	"
"2023-02-18	",日,"330842.00000000	","276112.00000000	","47290.00000000	","154951.00000000	","7440.00000000	","65621.00000000	","MWh	"
"2023-02-19	",日,"312421.00000000	","282522.00000000	","22459.00000000	","152198.00000000	","7440.00000000	","54227.00000000	","MWh	"
"2023-02-20	",日,"333131.00000000	","284829.00000000	","35774.00000000	","153762.00000000	","12528.00000000	","53212.00000000	","MWh	"
"2023-02-21	",日,"338485.00000000	","282198.00000000	","43759.00000000	","162725.00000000	","12528.00000000	","50201.00000000	","MWh	"
"2023-02-22	",日,"338536.00000000	","274427.00000000	","51581.00000000	","161629.00000000	","12528.00000000	","50246.00000000	","MWh	"
"2023-02-23	",日,"344547.00000000	","275276.00000000	","56743.00000000	","167854.00000000	","12528.00000000	","51626.00000000	","MWh	"
"2023-02-24	",日,"322011.00000000	","277930.00000000	","31553.00000000	","155408.00000000	","12528.00000000	","48919.00000000	","MWh	"
"2023-02-25	",日,"281872.00000000	","254672.00000000	","14672.00000000	","87881.00000000	","12528.00000000	","67256.00000000	","MWh	"
"2023-02-26	",日,"280969.00000000	","243209.00000000	","25232.00000000	","75626.00000000	","12528.00000000	","82910.00000000	","MWh	"
"2023-02-27	",日,"324943.00000000	","276472.00000000	","35943.00000000	","98871.00000000	","12528.00000000	","91613.00000000	","MWh	"
"2023-02-28	",日,"290520.00000000	","248683.00000000	","29309.00000000	","77876.00000000	","12528.00000000	","73617.00000000	","MWh	"
"2023-03-01	",日,"297008.00000000	","259183.00000000	","31561.00000000	","74763.00000000	","6264.00000000	","61032.00000000	","MWh	"
"2023-03-02	",日,"284407.00000000	","244029.00000000	","34962.00000000	","69604.00000000	","5416.00000000	","62532.00000000	","MWh	"
"2023-03-03	",日,"288230.00000000	","244689.00000000	","37277.00000000	","72533.00000000	","6264.00000000	","61339.00000000	","MWh	"
"2023-03-04	",日,"303713.00000000	","263164.00000000	","34285.00000000	","80463.00000000	","6264.00000000	","80256.00000000	","MWh	"
"2023-03-05	",日,"290733.00000000	","249824.00000000	","34645.00000000	","75959.00000000	","6264.00000000	","65644.00000000	","MWh	"
"2023-03-06	",日,"295861.00000000	","253277.00000000	","42584.00000000	","90009.00000000	","0.00000000	","77450.00000000	","MWh	"
"2023-03-07	",日,"333634.00000000	","291764.00000000	","41870.00000000	","122066.00000000	","0.00000000	","68702.00000000	","MWh	"
"2023-03-08	",日,"331121.00000000	","271628.00000000	","59493.00000000	","107431.00000000	","0.00000000	","80252.00000000	","MWh	"
"2023-03-09	",日,"339625.00000000	","282581.00000000	","57044.00000000	","107987.00000000	","0.00000000	","90044.00000000	","MWh	"
"2023-03-10	",日,"343074.00000000	","296887.00000000	","46187.00000000	","101716.00000000	","0.00000000	","102549.00000000	","MWh	"
"2023-03-11	",日,"331531.00000000	","268429.00000000	","63102.00000000	","108755.00000000	","0.00000000	","83081.00000000	","MWh	"
"2023-03-12	",日,"312963.00000000	","271417.00000000	","41546.00000000	","105505.00000000	","0.00000000	","71317.00000000	","MWh	"
"2023-03-13	",日,"350262.00000000	","292354.00000000	","57908.00000000	","117987.00000000	","0.00000000	","91908.00000000	","MWh	"
"2023-03-14	",日,"364881.00000000	","309859.00000000	","55022.00000000	","124794.00000000	","0.00000000	","106397.00000000	","MWh	"
"2023-03-15	",日,"390638.00000000	","319682.00000000	","70956.00000000	","150945.00000000	","0.00000000	","96889.00000000	","MWh	"
"2023-03-16	",日,"394108.00000000	","348605.00000000	","45503.00000000	","148697.00000000	","0.00000000	","107331.00000000	","MWh	"
"2023-03-17	",日,"382413.00000000	","336037.00000000	","46376.00000000	","149455.00000000	","0.00000000	","81773.00000000	","MWh	"
"2023-03-18	",日,"370630.00000000	","326492.00000000	","44138.00000000	","148674.00000000	","0.00000000	","76700.00000000	","MWh	"
"2023-03-19	",日,"360842.00000000	","321868.00000000	","38974.00000000	","141457.00000000	","0.00000000	","80597.00000000	","MWh	"
"2023-03-20	",日,"383492.00000000	","353584.00000000	","29908.00000000	","143571.00000000	","0.00000000	","100612.00000000	","MWh	"
"2023-03-21	",日,"381484.00000000	","350493.00000000	","30991.00000000	","138937.00000000	","0.00000000	","100805.00000000	","MWh	"
"2023-03-22	",日,"384909.00000000	","349888.00000000	","35021.00000000	","143658.00000000	","0.00000000	","94823.00000000	","MWh	"
"2023-03-23	",日,"467331.00000000	","394608.00000000	","72723.00000000	","220017.00000000	","0.00000000	","82990.00000000	","MWh	"
"2023-03-24	",日,"428149.00000000	","364213.00000000	","63936.00000000	","201882.00000000	","0.00000000	","61792.00000000	","MWh	"
"2023-03-25	",日,"341054.00000000	","311865.00000000	","29189.00000000	","127454.00000000	","0.00000000	","74615.00000000	","MWh	"
"2023-03-26	",日,"328679.00000000	","300912.00000000	","27767.00000000	","121352.00000000	","0.00000000	","89400.00000000	","MWh	"
"2023-03-27	",日,"324358.00000000	","298505.00000000	","25853.00000000	","126989.00000000	","0.00000000	","72765.00000000	","MWh	"
"2023-03-28	",日,"335778.00000000	","303189.00000000	","32589.00000000	","125800.00000000	","0.00000000	","73921.00000000	","MWh	"
"2023-03-29	",日,"332588.00000000	","298286.00000000	","34302.00000000	","117525.00000000	","0.00000000	","76049.00000000	","MWh	"
"2023-03-30	",日,"340309.00000000	","307378.00000000	","32931.00000000	","122820.00000000	","0.00000000	","87906.00000000	","MWh	"
"2023-03-31	",日,"349907.00000000	","313407.00000000	","36500.00000000	","120783.00000000	","0.00000000	","95503.00000000	","MWh	"
"2023-04-01	",日,"380691.00000000	","343526.00000000	","37165.00000000	","116589.00000000	","0.00000000	","134728.00000000	","MWh	"
"2023-04-02	",日,"416459.00000000	","384765.00000000	","31694.00000000	","107145.00000000	","0.00000000	","154467.00000000	","MWh	"
"2023-04-03	",日,"390414.00000000	","365850.00000000	","24564.00000000	","106921.00000000	","0.00000000	","148918.00000000	","MWh	"
"2023-04-04	",日,"363004.00000000	","336656.00000000	","26348.00000000	","104569.00000000	","0.00000000	","127497.00000000	","MWh	"
"2023-04-05	",日,"277410.00000000	","246590.00000000	","30820.00000000	","82752.00000000	","0.00000000	","98641.00000000	","MWh	"
"2023-04-06	",日,"327192.00000000	","301578.00000000	","25614.00000000	","114520.00000000	","0.00000000	","93549.00000000	","MWh	"
"2023-04-07	",日,"350899.00000000	","314102.00000000	","36797.00000000	","110615.00000000	","0.00000000	","91128.00000000	","MWh	"
"2023-04-08	",日,"356724.00000000	","312221.00000000	","44503.00000000	","109309.00000000	","0.00000000	","86181.00000000	","MWh	"
"2023-04-09	",日,"350613.00000000	","303291.00000000	","47322.00000000	","102805.00000000	","0.00000000	","99242.00000000	","MWh	"
"2023-04-10	",日,"383997.00000000	","344042.00000000	","39955.00000000	","113911.00000000	","0.00000000	","112887.00000000	","MWh	"
"2023-04-11	",日,"383484.00000000	","344944.00000000	","38540.00000000	","116046.00000000	","0.00000000	","102405.00000000	","MWh	"
"2023-04-12	",日,"385732.00000000	","346805.00000000	","38927.00000000	","117990.00000000	","0.00000000	","105545.00000000	","MWh	"
"2023-04-13	",日,"383526.00000000	","355754.00000000	","27772.00000000	","114201.00000000	","0.00000000	","121242.00000000	","MWh	"
"2023-04-14	",日,"374140.00000000	","345141.00000000	","28999.00000000	","96458.00000000	","0.00000000	","122051.00000000	","MWh	"
"2023-04-15	",日,"326292.00000000	","305011.00000000	","21281.00000000	","86551.00000000	","0.00000000	","119981.00000000	","MWh	"
"2023-04-16	",日,"331664.00000000	","289447.00000000	","42217.00000000	","87310.00000000	","0.00000000	","134668.00000000	","MWh	"
"2023-04-17	",日,"407854.00000000	","377499.00000000	","23059.00000000	","116789.00000000	","7296.00000000	","138317.00000000	","MWh	"
"2023-04-18	",日,"423613.00000000	","389498.00000000	","26819.00000000	","121092.00000000	","7296.00000000	","128776.00000000	","MWh	"
"2023-04-19	",日,"383808.00000000	","351314.00000000	","25198.00000000	","125626.00000000	","7296.00000000	","130501.00000000	","MWh	"
"2023-04-20	",日,"391114.00000000	","345648.00000000	","38170.00000000	","126120.00000000	","7296.00000000	","125954.00000000	","MWh	"
"2023-04-21	",日,"398835.00000000	","354153.00000000	","37386.00000000	","147523.00000000	","7296.00000000	","136628.00000000	","MWh	"
"2023-04-22	",日,"397787.00000000	","358691.00000000	","32328.00000000	","156855.00000000	","6768.00000000	","143063.00000000	","MWh	"
"2023-04-23	",日,"369568.00000000	","327942.00000000	","34539.00000000	","127370.00000000	","7087.00000000	","130217.00000000	","MWh	"
"2023-04-24	",日,"393198.00000000	","361027.00000000	","32171.00000000	","134481.00000000	","0.00000000	","111922.00000000	","MWh	"
"2023-04-25	",日,"396752.00000000	","365008.00000000	","31744.00000000	","140161.00000000	","0.00000000	","111858.00000000	","MWh	"
"2023-04-26	",日,"393358.00000000	","356757.00000000	","36601.00000000	","146752.00000000	","0.00000000	","120376.00000000	","MWh	"
"2023-04-27	",日,"436155.00000000	","393604.00000000	","42551.00000000	","166649.00000000	","0.00000000	","136089.00000000	","MWh	"
"2023-04-28	",日,"430777.00000000	","384455.00000000	","46322.00000000	","169350.00000000	","0.00000000	","117806.00000000	","MWh	"
"2023-04-29	",日,"417771.00000000	","383748.00000000	","34023.00000000	","171227.00000000	","0.00000000	","109237.00000000	","MWh	"
"2023-04-30	",日,"386392.00000000	","326079.00000000	","60313.00000000	","165361.00000000	","0.00000000	","117837.00000000	","MWh	"
"2023-05-01	",日,"315565.00000000	","263134.00000000	","52431.00000000	","117960.00000000	","0.00000000	","105472.00000000	","MWh	"
"2023-05-02	",日,"344858.00000000	","310639.00000000	","34219.00000000	","136151.00000000	","0.00000000	","105950.00000000	","MWh	"
"2023-05-03	",日,"421522.00000000	","385604.00000000	","35918.00000000	","176501.00000000	","0.00000000	","122480.00000000	","MWh	"
"2023-05-04	",日,"482494.00000000	","430055.00000000	","52439.00000000	","211138.00000000	","0.00000000	","129044.00000000	","MWh	"
"2023-05-05	",日,"557123.00000000	","497111.00000000	","60012.00000000	","298460.00000000	","0.00000000	","123133.00000000	","MWh	"
"2023-05-06	",日,"573992.00000000	","513730.00000000	","60262.00000000	","284941.00000000	","0.00000000	","133374.00000000	","MWh	"
"2023-05-07	",日,"520106.00000000	","479474.00000000	","40632.00000000	","232859.00000000	","0.00000000	","134909.00000000	","MWh	"
"2023-05-08	",日,"550168.00000000	","500671.00000000	","49497.00000000	","257801.00000000	","0.00000000	","123717.00000000	","MWh	"
"2023-05-09	",日,"521496.00000000	","468622.00000000	","52874.00000000	","233180.00000000	","0.00000000	","133750.00000000	","MWh	"
"2023-05-10	",日,"501091.00000000	","451990.00000000	","49101.00000000	","228805.00000000	","0.00000000	","123358.00000000	","MWh	"
"2023-05-11	",日,"464349.00000000	","421294.00000000	","43055.00000000	","208724.00000000	","0.00000000	","119976.00000000	","MWh	"
"2023-05-12	",日,"446700.00000000	","406025.00000000	","40675.00000000	","201792.00000000	","0.00000000	","101752.00000000	","MWh	"
"2023-05-13	",日,"418123.00000000	","371508.00000000	","46615.00000000	","184464.00000000	","0.00000000	","93590.00000000	","MWh	"
"2023-05-14	",日,"409012.00000000	","350874.00000000	","58138.00000000	","166673.00000000	","0.00000000	","100274.00000000	","MWh	"
"2023-05-15	",日,"462057.00000000	","397712.00000000	","57969.00000000	","181204.00000000	","6376.00000000	","130894.00000000	","MWh	"
"2023-05-16	",日,"546964.00000000	","496875.00000000	","43534.00000000	","261328.00000000	","6555.00000000	","147695.00000000	","MWh	"
"2023-05-17	",日,"565735.00000000	","501091.00000000	","57357.00000000	","291519.00000000	","7287.00000000	","129110.00000000	","MWh	"
"2023-05-18	",日,"590819.00000000	","522352.00000000	","61638.00000000	","326000.00000000	","6829.00000000	","120477.00000000	","MWh	"
"2023-05-19	",日,"601994.00000000	","515325.00000000	","79508.00000000	","341270.00000000	","7161.00000000	","107995.00000000	","MWh	"
"2023-05-20	",日,"593541.00000000	","523059.00000000	","63186.00000000	","336371.00000000	","7296.00000000	","118139.00000000	","MWh	"
"2023-05-21	",日,"578609.00000000	","511099.00000000	","60874.00000000	","303958.00000000	","6636.00000000	","136333.00000000	","MWh	"
"2023-05-22	",日,"597027.00000000	","531794.00000000	","65233.00000000	","323187.00000000	","0.00000000	","134653.00000000	","MWh	"
"2023-05-23	",日,"545467.00000000	","485780.00000000	","59687.00000000	","279374.00000000	","0.00000000	","143921.00000000	","MWh	"
"2023-05-24	",日,"527460.00000000	","456233.00000000	","71227.00000000	","245031.00000000	","0.00000000	","159053.00000000	","MWh	"
"2023-05-25	",日,"564649.00000000	","494238.00000000	","70411.00000000	","254306.00000000	","0.00000000	","173758.00000000	","MWh	"
"2023-05-26	",日,"573110.00000000	","530869.00000000	","42241.00000000	","248272.00000000	","0.00000000	","179222.00000000	","MWh	"
"2023-05-27	",日,"651869.00000000	","594894.00000000	","56975.00000000	","344748.00000000	","0.00000000	","182565.00000000	","MWh	"
"2023-05-28	",日,"617368.00000000	","546208.00000000	","71160.00000000	","283618.00000000	","0.00000000	","182938.00000000	","MWh	"
"2023-05-29	",日,"662449.00000000	","597353.00000000	","65096.00000000	","370424.00000000	","0.00000000	","176121.00000000	","MWh	"
"2023-05-30	",日,"675629.00000000	","592967.00000000	","82662.00000000	","366330.00000000	","0.00000000	","174708.00000000	","MWh	"
"2023-05-31	",日,"715490.00000000	","633717.00000000	","81773.00000000	","391051.00000000	","0.00000000	","180526.00000000	","MWh	"
"2023-06-01	",日,"677475.00000000	","589440.00000000	","88035.00000000	","380286.00000000	","0.00000000	","149213.00000000	","MWh	"
"2023-06-02	",日,"677282.00000000	","592844.00000000	","84438.00000000	","378893.00000000	","0.00000000	","151046.00000000	","MWh	"
"2023-06-03	",日,"679854.00000000	","582662.00000000	","97192.00000000	","373187.00000000	","0.00000000	","150097.00000000	","MWh	"
"2023-06-04	",日,"646961.00000000	","549618.00000000	","97343.00000000	","349890.00000000	","0.00000000	","161639.00000000	","MWh	"
"2023-06-05	",日,"705308.00000000	","604594.00000000	","100714.00000000	","415509.00000000	","0.00000000	","160221.00000000	","MWh	"
"2023-06-06	",日,"658115.00000000	","564557.00000000	","93558.00000000	","380597.00000000	","0.00000000	","154824.00000000	","MWh	"
"2023-06-07	",日,"596935.00000000	","520190.00000000	","76745.00000000	","344666.00000000	","0.00000000	","137911.00000000	","MWh	"
"2023-06-08	",日,"598726.00000000	","531065.00000000	","67661.00000000	","332065.00000000	","0.00000000	","145330.00000000	","MWh	"
"2023-06-09	",日,"629127.00000000	","550200.00000000	","78927.00000000	","355671.00000000	","0.00000000	","147292.00000000	","MWh	"
"2023-06-10	",日,"583699.00000000	","507011.00000000	","76688.00000000	","329846.00000000	","0.00000000	","115602.00000000	","MWh	"
"2023-06-11	",日,"558627.00000000	","443253.00000000	","115374.00000000	","310071.00000000	","0.00000000	","99557.00000000	","MWh	"
"2023-06-12	",日,"630494.00000000	","498857.00000000	","131637.00000000	","383131.00000000	","0.00000000	","102614.00000000	","MWh	"
"2023-06-13	",日,"690154.00000000	","578322.00000000	","111832.00000000	","470484.00000000	","0.00000000	","103286.00000000	","MWh	"
